221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-3.854230E-03,+1.952947E+00,+2.697600E+01,+1.531800E+01,+1.357800E+01,+2.912900E+01,+1.902800E+01,+1.903800E+01
-4.883593E-03,+1.953463E+00,+2.697800E+01,+1.532000E+01,+1.357900E+01,+2.912900E+01,+1.903000E+01,+1.903700E+01
-2.735940E-03,+1.957865E+00,+2.698400E+01,+1.532000E+01,+1.358100E+01,+2.913100E+01,+1.903000E+01,+1.903500E+01
-4.303398E-03,+1.964048E+00,+2.698400E+01,+1.531600E+01,+1.358000E+01,+2.913300E+01,+1.903200E+01,+1.903600E+01
-6.156259E-03,+1.949528E+00,+2.697500E+01,+1.531700E+01,+1.357600E+01,+2.913300E+01,+1.903300E+01,+1.903000E+01
-4.364237E-03,+1.948451E+00,+2.698400E+01,+1.531900E+01,+1.357800E+01,+2.913300E+01,+1.903500E+01,+1.903300E+01
-5.566713E-03,+1.964938E+00,+2.698100E+01,+1.531600E+01,+1.358200E+01,+2.913200E+01,+1.903800E+01,+1.903400E+01
-5.632218E-03,+1.952573E+00,+2.698200E+01,+1.531600E+01,+1.358200E+01,+2.913300E+01,+1.903700E+01,+1.903200E+01
-1.076030E-02,+1.960957E+00,+2.698400E+01,+1.531800E+01,+1.358100E+01,+2.913600E+01,+1.903600E+01,+1.903400E+01
-7.386803E-03,+1.961285E+00,+2.697700E+01,+1.531500E+01,+1.358100E+01,+2.913500E+01,+1.903800E+01,+1.903100E+01
-4.546699E-03,+1.958100E+00,+2.698000E+01,+1.531800E+01,+1.357800E+01,+2.913700E+01,+1.903900E+01,+1.903400E+01
-3.465884E-03,+1.956929E+00,+2.698500E+01,+1.531800E+01,+1.358100E+01,+2.913300E+01,+1.904100E+01,+1.903400E+01
-1.701910E-03,+1.954259E+00,+2.698300E+01,+1.531700E+01,+1.358300E+01,+2.913700E+01,+1.904100E+01,+1.903200E+01
-5.664971E-03,+1.953837E+00,+2.697900E+01,+1.531000E+01,+1.357800E+01,+2.913600E+01,+1.904100E+01,+1.903400E+01
-3.334873E-03,+1.950793E+00,+2.698700E+01,+1.531800E+01,+1.357800E+01,+2.913400E+01,+1.904200E+01,+1.903400E+01
-6.544605E-03,+1.972151E+00,+2.698200E+01,+1.531300E+01,+1.358100E+01,+2.913700E+01,+1.904100E+01,+1.903500E+01
-5.838084E-03,+1.957585E+00,+2.698100E+01,+1.531200E+01,+1.357800E+01,+2.913500E+01,+1.903800E+01,+1.903700E+01
-3.615593E-03,+1.957022E+00,+2.698700E+01,+1.531500E+01,+1.358200E+01,+2.913100E+01,+1.903800E+01,+1.904000E+01
-3.231931E-03,+1.955805E+00,+2.698800E+01,+1.531500E+01,+1.358300E+01,+2.913200E+01,+1.903800E+01,+1.903900E+01
-7.146494E-04,+1.956320E+00,+2.698200E+01,+1.531400E+01,+1.358300E+01,+2.912400E+01,+1.903500E+01,+1.904100E+01
-2.670434E-03,+1.959926E+00,+2.698200E+01,+1.531500E+01,+1.358100E+01,+2.912000E+01,+1.903500E+01,+1.904100E+01
-2.211917E-03,+1.951074E+00,+2.699000E+01,+1.531600E+01,+1.358400E+01,+2.911400E+01,+1.903400E+01,+1.903900E+01
-2.282088E-03,+1.960301E+00,+2.698600E+01,+1.531100E+01,+1.358400E+01,+2.911100E+01,+1.903200E+01,+1.904100E+01
-4.593486E-03,+1.970418E+00,+2.698700E+01,+1.531500E+01,+1.358200E+01,+2.910900E+01,+1.903100E+01,+1.904300E+01
-1.678508E-03,+1.962128E+00,+2.699300E+01,+1.531600E+01,+1.358200E+01,+2.910700E+01,+1.903100E+01,+1.904100E+01
-3.835511E-03,+1.957069E+00,+2.698700E+01,+1.531600E+01,+1.358200E+01,+2.909800E+01,+1.902900E+01,+1.904000E+01
-4.233227E-03,+1.956273E+00,+2.699700E+01,+1.532100E+01,+1.358600E+01,+2.909300E+01,+1.902900E+01,+1.904200E+01
-2.062189E-03,+1.952854E+00,+2.699400E+01,+1.531800E+01,+1.358700E+01,+2.908700E+01,+1.902700E+01,+1.904100E+01
-2.684487E-03,+1.951121E+00,+2.699400E+01,+1.531900E+01,+1.359000E+01,+2.908400E+01,+1.902400E+01,+1.904100E+01
-2.305491E-03,+1.959271E+00,+2.699300E+01,+1.531700E+01,+1.358600E+01,+2.908000E+01,+1.902200E+01,+1.904300E+01
-3.470549E-03,+1.955758E+00,+2.699700E+01,+1.532000E+01,+1.358900E+01,+2.907500E+01,+1.902000E+01,+1.904200E+01
-3.985240E-03,+1.953697E+00,+2.699100E+01,+1.531800E+01,+1.358500E+01,+2.906800E+01,+1.901900E+01,+1.903900E+01
-3.770006E-03,+1.953369E+00,+2.699600E+01,+1.532100E+01,+1.358700E+01,+2.906400E+01,+1.901900E+01,+1.904100E+01
+5.065454E-04,+1.957163E+00,+2.699700E+01,+1.532000E+01,+1.358400E+01,+2.906000E+01,+1.902000E+01,+1.904200E+01
-3.961837E-03,+1.966062E+00,+2.699500E+01,+1.532000E+01,+1.358400E+01,+2.905600E+01,+1.901700E+01,+1.904000E+01
-4.761933E-03,+1.956039E+00,+2.700000E+01,+1.531600E+01,+1.358100E+01,+2.905300E+01,+1.901500E+01,+1.903900E+01
-3.194495E-03,+1.956929E+00,+2.699800E+01,+1.531900E+01,+1.358300E+01,+2.904700E+01,+1.901700E+01,+1.904000E+01
-3.231931E-03,+1.958240E+00,+2.699200E+01,+1.531700E+01,+1.358400E+01,+2.904600E+01,+1.901200E+01,+1.903500E+01
-1.580250E-03,+1.955758E+00,+2.699300E+01,+1.531900E+01,+1.358200E+01,+2.904300E+01,+1.901400E+01,+1.903400E+01
-3.236616E-03,+1.957631E+00,+2.699700E+01,+1.531900E+01,+1.357900E+01,+2.904200E+01,+1.901600E+01,+1.903500E+01
-1.187219E-03,+1.952011E+00,+2.699100E+01,+1.531900E+01,+1.357800E+01,+2.904400E+01,+1.901700E+01,+1.903500E+01
-7.700295E-03,+1.967093E+00,+2.699300E+01,+1.531900E+01,+1.358200E+01,+2.905000E+01,+1.901600E+01,+1.903500E+01
-3.793409E-03,+1.957257E+00,+2.698500E+01,+1.531500E+01,+1.358000E+01,+2.904700E+01,+1.901700E+01,+1.903400E+01
+9.229598E-04,+1.956039E+00,+2.698900E+01,+1.531400E+01,+1.358200E+01,+2.904300E+01,+1.902100E+01,+1.903700E+01
-6.132856E-03,+1.952807E+00,+2.698900E+01,+1.531800E+01,+1.357700E+01,+2.904500E+01,+1.902300E+01,+1.903600E+01
+6.204331E-05,+1.954540E+00,+2.698800E+01,+1.531700E+01,+1.357900E+01,+2.904900E+01,+1.902600E+01,+1.903600E+01
-2.399064E-03,+1.960161E+00,+2.698700E+01,+1.531900E+01,+1.357900E+01,+2.904800E+01,+1.902600E+01,+1.903700E+01
-3.082202E-03,+1.949435E+00,+2.697800E+01,+1.531600E+01,+1.357900E+01,+2.904900E+01,+1.902600E+01,+1.904200E+01
-3.040100E-03,+1.951308E+00,+2.698600E+01,+1.531900E+01,+1.358000E+01,+2.905000E+01,+1.902800E+01,+1.904300E+01
-5.789739E-04,+1.952198E+00,+2.698000E+01,+1.531100E+01,+1.358100E+01,+2.904800E+01,+1.902900E+01,+1.904500E+01
-2.394380E-03,+1.956976E+00,+2.697700E+01,+1.531300E+01,+1.358000E+01,+2.904400E+01,+1.903100E+01,+1.904400E+01
-3.007347E-03,+1.952994E+00,+2.697600E+01,+1.531200E+01,+1.358000E+01,+2.904600E+01,+1.903300E+01,+1.905000E+01
-6.600742E-03,+1.957912E+00,+2.697800E+01,+1.531400E+01,+1.358200E+01,+2.905000E+01,+1.903500E+01,+1.904900E+01
-3.414413E-03,+1.952292E+00,+2.698000E+01,+1.531300E+01,+1.358400E+01,+2.905100E+01,+1.903400E+01,+1.905100E+01
-6.708368E-03,+1.944516E+00,+2.698100E+01,+1.531400E+01,+1.358000E+01,+2.905400E+01,+1.903600E+01,+1.905000E+01
-1.617687E-03,+1.958990E+00,+2.697600E+01,+1.531100E+01,+1.358100E+01,+2.905500E+01,+1.903700E+01,+1.905300E+01
-6.156259E-03,+1.956039E+00,+2.698100E+01,+1.531300E+01,+1.358100E+01,+2.905400E+01,+1.904000E+01,+1.905200E+01
-5.023954E-03,+1.965594E+00,+2.697400E+01,+1.531000E+01,+1.358400E+01,+2.905900E+01,+1.904300E+01,+1.905400E+01
-3.199178E-03,+1.970418E+00,+2.698000E+01,+1.531800E+01,+1.358300E+01,+2.906100E+01,+1.904700E+01,+1.905000E+01
-2.300806E-03,+1.951496E+00,+2.698200E+01,+1.531800E+01,+1.358800E+01,+2.906900E+01,+1.904700E+01,+1.905300E+01
-1.430540E-03,+1.950278E+00,+2.697000E+01,+1.531500E+01,+1.358900E+01,+2.907400E+01,+1.905100E+01,+1.905400E+01
-2.277423E-03,+1.952432E+00,+2.698000E+01,+1.531900E+01,+1.359300E+01,+2.907800E+01,+1.905400E+01,+1.905500E+01
-5.398266E-03,+1.957491E+00,+2.697200E+01,+1.531900E+01,+1.359100E+01,+2.907800E+01,+1.905000E+01,+1.905400E+01
-2.927809E-03,+1.960441E+00,+2.697300E+01,+1.532000E+01,+1.359500E+01,+2.908300E+01,+1.905600E+01,+1.905600E+01
-6.245148E-03,+1.951777E+00,+2.697800E+01,+1.532100E+01,+1.359400E+01,+2.908800E+01,+1.905700E+01,+1.905500E+01
-9.623327E-03,+1.956179E+00,+2.698400E+01,+1.532300E+01,+1.359200E+01,+2.909200E+01,+1.906200E+01,+1.905900E+01
-2.693837E-03,+1.954306E+00,+2.698100E+01,+1.532100E+01,+1.359800E+01,+2.909500E+01,+1.906300E+01,+1.905800E+01
-6.203046E-03,+1.955524E+00,+2.698200E+01,+1.532400E+01,+1.359700E+01,+2.910000E+01,+1.906500E+01,+1.905900E+01
-6.975054E-03,+1.954587E+00,+2.697400E+01,+1.531800E+01,+1.359500E+01,+2.910100E+01,+1.906700E+01,+1.905700E+01
-3.816793E-03,+1.949809E+00,+2.697700E+01,+1.532200E+01,+1.359500E+01,+2.910400E+01,+1.907200E+01,+1.905600E+01
-4.251926E-03,+1.958755E+00,+2.697400E+01,+1.532300E+01,+1.359600E+01,+2.910700E+01,+1.907200E+01,+1.905500E+01
-5.052022E-03,+1.962128E+00,+2.697200E+01,+1.532400E+01,+1.359500E+01,+2.910500E+01,+1.907500E+01,+1.905400E+01
-5.898904E-03,+1.950090E+00,+2.698000E+01,+1.532500E+01,+1.359700E+01,+2.911000E+01,+1.907500E+01,+1.905400E+01
-4.163037E-03,+1.961097E+00,+2.698200E+01,+1.532700E+01,+1.360000E+01,+2.911100E+01,+1.907800E+01,+1.905300E+01
-5.140930E-03,+1.962503E+00,+2.697600E+01,+1.532400E+01,+1.359900E+01,+2.911000E+01,+1.907900E+01,+1.905200E+01
-5.828734E-03,+1.952666E+00,+2.698200E+01,+1.532500E+01,+1.360000E+01,+2.911700E+01,+1.907800E+01,+1.904900E+01
-5.276624E-03,+1.960770E+00,+2.697200E+01,+1.532500E+01,+1.359800E+01,+2.911500E+01,+1.907900E+01,+1.904900E+01
-2.417782E-03,+1.948826E+00,+2.697700E+01,+1.532700E+01,+1.360000E+01,+2.911800E+01,+1.907900E+01,+1.904600E+01
-2.263370E-03,+1.950465E+00,+2.698000E+01,+1.532800E+01,+1.359500E+01,+2.912400E+01,+1.907800E+01,+1.905000E+01
-3.966522E-03,+1.950559E+00,+2.697000E+01,+1.532500E+01,+1.359700E+01,+2.912400E+01,+1.908100E+01,+1.904300E+01
-3.030732E-03,+1.946858E+00,+2.697300E+01,+1.532600E+01,+1.359700E+01,+2.913000E+01,+1.907700E+01,+1.904500E+01
-7.021841E-03,+1.953884E+00,+2.697700E+01,+1.532700E+01,+1.359900E+01,+2.913000E+01,+1.907600E+01,+1.904700E+01
-3.096236E-03,+1.949903E+00,+2.697500E+01,+1.532400E+01,+1.359700E+01,+2.913100E+01,+1.907400E+01,+1.904400E+01
-1.383734E-03,+1.948779E+00,+2.697600E+01,+1.532300E+01,+1.359300E+01,+2.912700E+01,+1.907300E+01,+1.904300E+01
-3.428447E-03,+1.958287E+00,+2.696900E+01,+1.532400E+01,+1.359400E+01,+2.912800E+01,+1.906900E+01,+1.904800E+01
-4.607539E-03,+1.956039E+00,+2.696800E+01,+1.532400E+01,+1.358900E+01,+2.912900E+01,+1.906800E+01,+1.904400E+01
-3.358257E-03,+1.954540E+00,+2.696700E+01,+1.532100E+01,+1.358700E+01,+2.913000E+01,+1.906800E+01,+1.904400E+01
-6.184327E-03,+1.948263E+00,+2.697100E+01,+1.531800E+01,+1.358400E+01,+2.913100E+01,+1.906500E+01,+1.904300E+01
-6.628829E-03,+1.957959E+00,+2.697200E+01,+1.532000E+01,+1.358600E+01,+2.913200E+01,+1.906500E+01,+1.904500E+01
-4.565417E-03,+1.955055E+00,+2.697100E+01,+1.531900E+01,+1.358400E+01,+2.913700E+01,+1.906400E+01,+1.903900E+01
-5.838084E-03,+1.957538E+00,+2.697400E+01,+1.532000E+01,+1.358200E+01,+2.913300E+01,+1.906400E+01,+1.903900E+01
-2.899722E-03,+1.950793E+00,+2.696500E+01,+1.531700E+01,+1.358000E+01,+2.913300E+01,+1.906100E+01,+1.903900E+01
-8.341293E-03,+1.953791E+00,+2.696400E+01,+1.531600E+01,+1.358200E+01,+2.914000E+01,+1.906000E+01,+1.904100E+01
-1.860989E-03,+1.954634E+00,+2.696200E+01,+1.531400E+01,+1.357900E+01,+2.913600E+01,+1.906000E+01,+1.904000E+01
-5.014604E-03,+1.955852E+00,+2.695800E+01,+1.531500E+01,+1.358100E+01,+2.913800E+01,+1.905800E+01,+1.903800E+01
-4.336150E-03,+1.958100E+00,+2.696300E+01,+1.531300E+01,+1.357700E+01,+2.914000E+01,+1.905600E+01,+1.903800E+01
-4.602854E-03,+1.958943E+00,+2.695800E+01,+1.531000E+01,+1.357800E+01,+2.914000E+01,+1.905300E+01,+1.903900E+01
-5.112861E-03,+1.948404E+00,+2.695600E+01,+1.531000E+01,+1.357900E+01,+2.914200E+01,+1.905100E+01,+1.903800E+01
-4.298732E-03,+1.968966E+00,+2.695400E+01,+1.530900E+01,+1.358100E+01,+2.913900E+01,+1.904900E+01,+1.904000E+01
-6.053317E-03,+1.955898E+00,+2.696700E+01,+1.531100E+01,+1.358100E+01,+2.914000E+01,+1.904800E+01,+1.904000E+01
-4.177071E-03,+1.958990E+00,+2.696300E+01,+1.530900E+01,+1.358000E+01,+2.913300E+01,+1.904300E+01,+1.904100E+01
-1.940528E-03,+1.958146E+00,+2.697000E+01,+1.531500E+01,+1.358400E+01,+2.913300E+01,+1.904100E+01,+1.904300E+01
-8.009102E-03,+1.950090E+00,+2.697000E+01,+1.531400E+01,+1.358700E+01,+2.912800E+01,+1.903800E+01,+1.904400E+01
-3.788725E-03,+1.945453E+00,+2.696400E+01,+1.531400E+01,+1.358500E+01,+2.913200E+01,+1.903700E+01,+1.904200E+01
-4.574786E-03,+1.963205E+00,+2.698000E+01,+1.531100E+01,+1.358600E+01,+2.912800E+01,+1.903100E+01,+1.904400E+01
-1.954562E-03,+1.950371E+00,+2.698200E+01,+1.531400E+01,+1.358600E+01,+2.913000E+01,+1.903300E+01,+1.904300E+01
-4.050746E-03,+1.959645E+00,+2.697900E+01,+1.531400E+01,+1.359300E+01,+2.912900E+01,+1.903000E+01,+1.904900E+01
-4.911662E-03,+1.950746E+00,+2.698100E+01,+1.531600E+01,+1.359000E+01,+2.912600E+01,+1.903300E+01,+1.904900E+01
-7.237075E-03,+1.949809E+00,+2.699000E+01,+1.532000E+01,+1.359800E+01,+2.912200E+01,+1.903500E+01,+1.905300E+01
-3.171110E-03,+1.953697E+00,+2.699200E+01,+1.531900E+01,+1.359300E+01,+2.912000E+01,+1.903300E+01,+1.905700E+01
-2.094941E-03,+1.955196E+00,+2.700300E+01,+1.532100E+01,+1.359500E+01,+2.911600E+01,+1.902800E+01,+1.906100E+01
-8.289841E-03,+1.967889E+00,+2.700300E+01,+1.532300E+01,+1.360000E+01,+2.911200E+01,+1.902700E+01,+1.906400E+01
-5.211119E-03,+1.951355E+00,+2.701200E+01,+1.532700E+01,+1.360100E+01,+2.911100E+01,+1.902600E+01,+1.906600E+01
-4.317431E-03,+1.960488E+00,+2.701100E+01,+1.532600E+01,+1.360000E+01,+2.910900E+01,+1.902600E+01,+1.907100E+01
-5.894239E-03,+1.959739E+00,+2.701200E+01,+1.533000E+01,+1.360800E+01,+2.910100E+01,+1.902400E+01,+1.907500E+01
-3.096236E-03,+1.951870E+00,+2.701700E+01,+1.533200E+01,+1.361100E+01,+2.909800E+01,+1.902200E+01,+1.908000E+01
-2.562827E-03,+1.953182E+00,+2.703100E+01,+1.533400E+01,+1.362200E+01,+2.910000E+01,+1.902000E+01,+1.908200E+01
-4.930380E-03,+1.958146E+00,+2.702500E+01,+1.533600E+01,+1.361800E+01,+2.908900E+01,+1.902000E+01,+1.908400E+01
-5.379547E-03,+1.953697E+00,+2.703600E+01,+1.533900E+01,+1.362300E+01,+2.909300E+01,+1.902200E+01,+1.908700E+01
-3.456515E-03,+1.951730E+00,+2.703500E+01,+1.534100E+01,+1.362700E+01,+2.908700E+01,+1.902100E+01,+1.908600E+01
-2.647051E-03,+1.953510E+00,+2.704300E+01,+1.534400E+01,+1.362600E+01,+2.908800E+01,+1.902100E+01,+1.908300E+01
-3.821477E-03,+1.957397E+00,+2.704600E+01,+1.534700E+01,+1.362600E+01,+2.909000E+01,+1.902000E+01,+1.908200E+01
-3.311471E-03,+1.955196E+00,+2.705100E+01,+1.534800E+01,+1.362800E+01,+2.908500E+01,+1.901500E+01,+1.908200E+01
-3.114955E-03,+1.961332E+00,+2.705400E+01,+1.534800E+01,+1.362600E+01,+2.908600E+01,+1.901700E+01,+1.908100E+01
-5.571378E-03,+1.960441E+00,+2.705800E+01,+1.535200E+01,+1.362800E+01,+2.908400E+01,+1.901800E+01,+1.907900E+01
-6.998457E-03,+1.950137E+00,+2.705200E+01,+1.535100E+01,+1.362700E+01,+2.908200E+01,+1.901800E+01,+1.907600E+01
-5.674320E-03,+1.951870E+00,+2.705500E+01,+1.534800E+01,+1.362200E+01,+2.908100E+01,+1.901300E+01,+1.907700E+01
-7.957631E-03,+1.961519E+00,+2.706600E+01,+1.535000E+01,+1.362200E+01,+2.908200E+01,+1.901100E+01,+1.907400E+01
-3.540739E-03,+1.951355E+00,+2.706400E+01,+1.535200E+01,+1.361600E+01,+2.907700E+01,+1.900900E+01,+1.907000E+01
-6.553955E-03,+1.954025E+00,+2.707100E+01,+1.535500E+01,+1.361700E+01,+2.907500E+01,+1.900900E+01,+1.906900E+01
-6.582024E-03,+1.950512E+00,+2.707000E+01,+1.535000E+01,+1.361300E+01,+2.907300E+01,+1.900500E+01,+1.906900E+01
-3.601559E-03,+1.951308E+00,+2.707800E+01,+1.535100E+01,+1.361100E+01,+2.907400E+01,+1.900500E+01,+1.906500E+01
-5.201750E-03,+1.954446E+00,+2.706700E+01,+1.534800E+01,+1.360900E+01,+2.907600E+01,+1.900500E+01,+1.906100E+01
-4.481194E-03,+1.956460E+00,+2.707000E+01,+1.534700E+01,+1.360600E+01,+2.907500E+01,+1.900300E+01,+1.905700E+01
-4.350184E-03,+1.954634E+00,+2.707700E+01,+1.534900E+01,+1.360000E+01,+2.907400E+01,+1.900300E+01,+1.905200E+01
-4.060095E-03,+1.951589E+00,+2.708200E+01,+1.534900E+01,+1.359900E+01,+2.907500E+01,+1.900200E+01,+1.905400E+01
-1.617687E-03,+1.960629E+00,+2.708000E+01,+1.534700E+01,+1.359800E+01,+2.907500E+01,+1.900100E+01,+1.905200E+01
-3.199178E-03,+1.947936E+00,+2.707800E+01,+1.534600E+01,+1.359400E+01,+2.908300E+01,+1.900200E+01,+1.905000E+01
-3.741938E-03,+1.953978E+00,+2.708500E+01,+1.534600E+01,+1.359100E+01,+2.908400E+01,+1.900200E+01,+1.904900E+01
-3.030732E-03,+1.951168E+00,+2.708500E+01,+1.534600E+01,+1.358900E+01,+2.908700E+01,+1.900200E+01,+1.904600E+01
-4.818088E-03,+1.951402E+00,+2.708400E+01,+1.534300E+01,+1.358500E+01,+2.908600E+01,+1.900200E+01,+1.904400E+01
-6.217080E-03,+1.955805E+00,+2.707800E+01,+1.534400E+01,+1.358200E+01,+2.908400E+01,+1.900400E+01,+1.904200E+01
-5.112861E-03,+1.950933E+00,+2.708200E+01,+1.533800E+01,+1.358300E+01,+2.908100E+01,+1.900200E+01,+1.904300E+01
-6.652213E-03,+1.952620E+00,+2.707400E+01,+1.533900E+01,+1.358300E+01,+2.908400E+01,+1.900500E+01,+1.903900E+01
-6.792592E-03,+1.953322E+00,+2.707000E+01,+1.533400E+01,+1.358000E+01,+2.908400E+01,+1.900800E+01,+1.904100E+01
-6.118822E-03,+1.952713E+00,+2.707800E+01,+1.533700E+01,+1.357700E+01,+2.908800E+01,+1.901000E+01,+1.903400E+01
-4.485878E-03,+1.955617E+00,+2.706900E+01,+1.533000E+01,+1.357100E+01,+2.908700E+01,+1.901100E+01,+1.903400E+01
-6.516519E-03,+1.952573E+00,+2.707900E+01,+1.533300E+01,+1.357400E+01,+2.908700E+01,+1.901400E+01,+1.903200E+01
-3.980556E-03,+1.956460E+00,+2.707000E+01,+1.532900E+01,+1.357300E+01,+2.908900E+01,+1.901500E+01,+1.903100E+01
-4.616889E-03,+1.951261E+00,+2.706900E+01,+1.532800E+01,+1.356500E+01,+2.908900E+01,+1.901700E+01,+1.902600E+01
-1.842271E-03,+1.957678E+00,+2.705600E+01,+1.532700E+01,+1.356500E+01,+2.908800E+01,+1.902100E+01,+1.902400E+01
-5.257906E-03,+1.951917E+00,+2.705900E+01,+1.532200E+01,+1.356200E+01,+2.909000E+01,+1.902200E+01,+1.902000E+01
-5.276624E-03,+1.967421E+00,+2.704600E+01,+1.531800E+01,+1.356100E+01,+2.909100E+01,+1.902300E+01,+1.901800E+01
-4.448441E-03,+1.946062E+00,+2.704900E+01,+1.531700E+01,+1.355600E+01,+2.909000E+01,+1.902500E+01,+1.901000E+01
-5.426334E-03,+1.944844E+00,+2.704600E+01,+1.531800E+01,+1.355300E+01,+2.909200E+01,+1.902800E+01,+1.901200E+01
-3.086887E-03,+1.954259E+00,+2.703700E+01,+1.531500E+01,+1.355000E+01,+2.909300E+01,+1.902800E+01,+1.901000E+01
-4.556068E-03,+1.952151E+00,+2.703100E+01,+1.531100E+01,+1.354800E+01,+2.909800E+01,+1.902800E+01,+1.900500E+01
-4.247261E-03,+1.949294E+00,+2.702700E+01,+1.530900E+01,+1.354800E+01,+2.910100E+01,+1.902900E+01,+1.900500E+01
-2.703187E-03,+1.945688E+00,+2.703500E+01,+1.531000E+01,+1.355000E+01,+2.910200E+01,+1.903600E+01,+1.900300E+01
-4.317431E-03,+1.950559E+00,+2.701900E+01,+1.530500E+01,+1.354400E+01,+2.910600E+01,+1.903300E+01,+1.900000E+01
-4.167722E-03,+1.955196E+00,+2.701900E+01,+1.530200E+01,+1.354300E+01,+2.910800E+01,+1.903600E+01,+1.899800E+01
-2.338243E-03,+1.955570E+00,+2.702200E+01,+1.530400E+01,+1.354300E+01,+2.911100E+01,+1.903600E+01,+1.899900E+01
