"Store No.","Date","Time","Millisecond","V-1","A-1","W-1","VA-1","var-1","PF-1","deg-1","VHz-1","AHz-1","Wh-1","Wh+-1","TIME"
5935,  2023/06/16,09:34:22, 24,  220.22 ,   3.997 , 0.8703E+03, 0.8803E+03, 0.1322E+03,  0.9887 ,G    8.6 ,  59.964 ,   Error ,  367.27 ,  367.29 ,     0:25:14
5936,  2023/06/16,09:34:22,264,  220.71 ,   4.002 , 0.8722E+03, 0.8832E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  59.964 ,   Error ,  367.33 ,  367.35 ,     0:25:14
5937,  2023/06/16,09:34:22,524,  220.87 ,   4.009 , 0.8744E+03, 0.8855E+03, 0.1399E+03,  0.9874 ,G    9.1 ,  59.962 ,   Error ,  367.39 ,  367.42 ,     0:25:14
5938,  2023/06/16,09:34:22,764,  220.51 ,   3.992 , 0.8700E+03, 0.8804E+03, 0.1346E+03,  0.9882 ,G    8.8 ,  59.962 ,   Error ,  367.45 ,  367.48 ,     0:25:14
5939,  2023/06/16,09:34:23, 24,  220.56 ,   4.004 , 0.8718E+03, 0.8830E+03, 0.1399E+03,  0.9874 ,G    9.1 ,  59.960 ,   Error ,  367.51 ,  367.54 ,     0:25:15
5940,  2023/06/16,09:34:23,274,  220.62 ,   4.012 , 0.8742E+03, 0.8852E+03, 0.1394E+03,  0.9875 ,G    9.1 ,  59.956 ,   Error ,  367.58 ,  367.60 ,     0:25:15
5941,  2023/06/16,09:34:23,524,  219.98 ,   4.001 , 0.8698E+03, 0.8801E+03, 0.1337E+03,  0.9884 ,G    8.7 ,  59.954 ,   Error ,  367.64 ,  367.66 ,     0:25:15
5942,  2023/06/16,09:34:23,774,  220.26 ,   4.008 , 0.8716E+03, 0.8827E+03, 0.1396E+03,  0.9874 ,G    9.1 ,  59.956 ,   Error ,  367.70 ,  367.72 ,     0:25:15
5943,  2023/06/16,09:34:24, 24,  220.39 ,   4.015 , 0.8739E+03, 0.8850E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  59.954 ,   Error ,  367.76 ,  367.78 ,     0:25:16
5944,  2023/06/16,09:34:24,274,  220.33 ,   3.999 , 0.8706E+03, 0.8811E+03, 0.1351E+03,  0.9882 ,G    8.8 ,  59.954 ,   Error ,  367.82 ,  367.84 ,     0:25:16
5945,  2023/06/16,09:34:24,514,  220.68 ,   4.005 , 0.8724E+03, 0.8838E+03, 0.1412E+03,  0.9872 ,G    9.2 ,  59.948 ,   Error ,  367.88 ,  367.90 ,     0:25:16
5946,  2023/06/16,09:34:24,784,  220.88 ,   4.009 , 0.8744E+03, 0.8855E+03, 0.1401E+03,  0.9874 ,G    9.1 ,  59.954 ,   Error ,  367.94 ,  367.96 ,     0:25:16
5947,  2023/06/16,09:34:25, 24,  220.42 ,   3.998 , 0.8707E+03, 0.8812E+03, 0.1355E+03,  0.9881 ,G    8.8 ,  59.945 ,   Error ,  368.00 ,  368.02 ,     0:25:17
5948,  2023/06/16,09:34:25,274,  220.73 ,   4.004 , 0.8725E+03, 0.8838E+03, 0.1409E+03,  0.9872 ,G    9.2 ,  59.943 ,   Error ,  368.06 ,  368.08 ,     0:25:17
5949,  2023/06/16,09:34:25,532,  220.54 ,   4.014 , 0.8741E+03, 0.8852E+03, 0.1397E+03,  0.9875 ,G    9.1 ,  59.943 ,   Error ,  368.12 ,  368.14 ,     0:25:17
5950,  2023/06/16,09:34:25,772,  220.18 ,   4.001 , 0.8706E+03, 0.8810E+03, 0.1345E+03,  0.9883 ,G    8.8 ,  59.948 ,   Error ,  368.18 ,  368.20 ,     0:25:17
5951,  2023/06/16,09:34:26, 32,  220.35 ,   4.007 , 0.8717E+03, 0.8829E+03, 0.1398E+03,  0.9874 ,G    9.1 ,  59.941 ,   Error ,  368.24 ,  368.26 ,     0:25:18
5952,  2023/06/16,09:34:26,272,  220.60 ,   4.012 , 0.8740E+03, 0.8850E+03, 0.1391E+03,  0.9876 ,G    9.0 ,  59.945 ,   Error ,  368.30 ,  368.32 ,     0:25:18
5953,  2023/06/16,09:34:26,543,  220.36 ,   3.997 , 0.8705E+03, 0.8808E+03, 0.1347E+03,  0.9882 ,G    8.8 ,  59.936 ,   Error ,  368.36 ,  368.38 ,     0:25:18
5954,  2023/06/16,09:34:26,793,  220.77 ,   4.000 , 0.8719E+03, 0.8831E+03, 0.1404E+03,  0.9873 ,G    9.1 ,  59.936 ,   Error ,  368.42 ,  368.45 ,     0:25:18
5955,  2023/06/16,09:34:27, 23,  220.43 ,   4.001 , 0.8711E+03, 0.8820E+03, 0.1382E+03,  0.9877 ,G    9.0 ,  59.934 ,   Error ,  368.48 ,  368.51 ,     0:25:19
5956,  2023/06/16,09:34:27,273,  220.60 ,   4.011 , 0.8739E+03, 0.8848E+03, 0.1385E+03,  0.9877 ,G    9.0 ,  59.934 ,   Error ,  368.55 ,  368.57 ,     0:25:19
5957,  2023/06/16,09:34:27,533,  220.22 ,   4.010 , 0.8725E+03, 0.8831E+03, 0.1366E+03,  0.9880 ,G    8.9 ,  59.932 ,   Error ,  368.61 ,  368.63 ,     0:25:19
5958,  2023/06/16,09:34:27,783,  220.19 ,   4.002 , 0.8704E+03, 0.8812E+03, 0.1379E+03,  0.9877 ,G    9.0 ,  59.936 ,   Error ,  368.67 ,  368.69 ,     0:25:19
5959,  2023/06/16,09:34:28, 23,  220.48 ,   4.012 , 0.8735E+03, 0.8846E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  59.930 ,   Error ,  368.73 ,  368.75 ,     0:25:20
5960,  2023/06/16,09:34:28,273,  220.42 ,   4.007 , 0.8725E+03, 0.8833E+03, 0.1375E+03,  0.9878 ,G    9.0 ,  59.932 ,   Error ,  368.79 ,  368.81 ,     0:25:20
5961,  2023/06/16,09:34:28,513,  220.30 ,   4.000 , 0.8703E+03, 0.8812E+03, 0.1382E+03,  0.9876 ,G    9.0 ,  59.925 ,   Error ,  368.85 ,  368.87 ,     0:25:20
5962,  2023/06/16,09:34:28,773,  220.80 ,   4.011 , 0.8745E+03, 0.8856E+03, 0.1404E+03,  0.9874 ,G    9.1 ,  59.932 ,   Error ,  368.91 ,  368.93 ,     0:25:20
5963,  2023/06/16,09:34:29, 33,  220.43 ,   4.010 , 0.8731E+03, 0.8839E+03, 0.1377E+03,  0.9878 ,G    9.0 ,  59.921 ,   Error ,  368.97 ,  368.99 ,     0:25:21
5964,  2023/06/16,09:34:29,283,  220.35 ,   4.000 , 0.8707E+03, 0.8815E+03, 0.1377E+03,  0.9877 ,G    9.0 ,  59.932 ,   Error ,  369.03 ,  369.05 ,     0:25:21
5965,  2023/06/16,09:34:29,523,  220.54 ,   4.013 , 0.8739E+03, 0.8850E+03, 0.1397E+03,  0.9875 ,G    9.1 ,  59.918 ,   Error ,  369.09 ,  369.11 ,     0:25:21
5966,  2023/06/16,09:34:29,773,  220.43 ,   4.009 , 0.8730E+03, 0.8838E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  59.921 ,   Error ,  369.15 ,  369.17 ,     0:25:21
5967,  2023/06/16,09:34:30, 33,  220.26 ,   4.000 , 0.8703E+03, 0.8811E+03, 0.1373E+03,  0.9878 ,G    9.0 ,  59.921 ,   Error ,  369.21 ,  369.23 ,     0:25:22
5968,  2023/06/16,09:34:30,263,  220.72 ,   4.008 , 0.8735E+03, 0.8847E+03, 0.1402E+03,  0.9874 ,G    9.1 ,  59.925 ,   Error ,  369.27 ,  369.29 ,     0:25:22
5969,  2023/06/16,09:34:30,543,  220.45 ,   4.008 , 0.8728E+03, 0.8836E+03, 0.1375E+03,  0.9878 ,G    9.0 ,  59.914 ,   Error ,  369.33 ,  369.35 ,     0:25:22
5970,  2023/06/16,09:34:30,773,  220.56 ,   3.998 , 0.8710E+03, 0.8819E+03, 0.1381E+03,  0.9877 ,G    9.0 ,  59.921 ,   Error ,  369.39 ,  369.41 ,     0:25:22
5971,  2023/06/16,09:34:31, 33,  220.72 ,   4.010 , 0.8740E+03, 0.8851E+03, 0.1398E+03,  0.9874 ,G    9.1 ,  59.914 ,   Error ,  369.45 ,  369.47 ,     0:25:23
5972,  2023/06/16,09:34:31,273,  220.54 ,   4.009 , 0.8734E+03, 0.8842E+03, 0.1376E+03,  0.9878 ,G    9.0 ,  59.918 ,   Error ,  369.51 ,  369.54 ,     0:25:23
5973,  2023/06/16,09:34:31,523,  220.23 ,   4.003 , 0.8709E+03, 0.8816E+03, 0.1370E+03,  0.9879 ,G    8.9 ,  59.912 ,   Error ,  369.57 ,  369.60 ,     0:25:23
5974,  2023/06/16,09:34:31,783,  220.63 ,   4.012 , 0.8742E+03, 0.8853E+03, 0.1397E+03,  0.9875 ,G    9.1 ,  59.914 ,   Error ,  369.64 ,  369.66 ,     0:25:23
5975,  2023/06/16,09:34:32, 33,  220.27 ,   4.012 , 0.8730E+03, 0.8838E+03, 0.1374E+03,  0.9878 ,G    8.9 ,  59.909 ,   Error ,  369.70 ,  369.72 ,     0:25:24
5976,  2023/06/16,09:34:32,283,  220.31 ,   4.001 , 0.8707E+03, 0.8814E+03, 0.1369E+03,  0.9879 ,G    8.9 ,  59.914 ,   Error ,  369.76 ,  369.78 ,     0:25:24
5977,  2023/06/16,09:34:32,523,  220.68 ,   4.012 , 0.8741E+03, 0.8853E+03, 0.1404E+03,  0.9873 ,G    9.1 ,  59.909 ,   Error ,  369.82 ,  369.84 ,     0:25:24
5978,  2023/06/16,09:34:32,793,  220.57 ,   4.012 , 0.8740E+03, 0.8849E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  59.914 ,   Error ,  369.88 ,  369.90 ,     0:25:24
5979,  2023/06/16,09:34:33, 33,  220.33 ,   4.002 , 0.8711E+03, 0.8818E+03, 0.1370E+03,  0.9879 ,G    8.9 ,  59.907 ,   Error ,  369.94 ,  369.96 ,     0:25:25
5980,  2023/06/16,09:34:33,273,  220.39 ,   4.000 , 0.8712E+03, 0.8817E+03, 0.1351E+03,  0.9882 ,G    8.8 ,  59.916 ,   Error ,  370.00 ,  370.02 ,     0:25:25
5981,  2023/06/16,09:34:33,533,  220.56 ,   4.011 , 0.8733E+03, 0.8846E+03, 0.1406E+03,  0.9873 ,G    9.1 ,  59.908 ,   Error ,  370.06 ,  370.08 ,     0:25:25
5982,  2023/06/16,09:34:33,773,  220.62 ,   4.018 , 0.8753E+03, 0.8864E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  59.918 ,   Error ,  370.12 ,  370.14 ,     0:25:25
5983,  2023/06/16,09:34:34, 33,  220.21 ,   4.001 , 0.8709E+03, 0.8812E+03, 0.1341E+03,  0.9884 ,G    8.8 ,  59.906 ,   Error ,  370.18 ,  370.20 ,     0:25:26
5984,  2023/06/16,09:34:34,313,  220.61 ,   4.006 , 0.8727E+03, 0.8838E+03, 0.1396E+03,  0.9874 ,G    9.1 ,  59.914 ,   Error ,  370.24 ,  370.26 ,     0:25:26
5985,  2023/06/16,09:34:34,533,  220.60 ,   4.016 , 0.8749E+03, 0.8859E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  59.908 ,   Error ,  370.30 ,  370.32 ,     0:25:26
5986,  2023/06/16,09:34:34,783,  220.47 ,   4.003 , 0.8721E+03, 0.8825E+03, 0.1345E+03,  0.9883 ,G    8.8 ,  59.918 ,   Error ,  370.36 ,  370.39 ,     0:25:26
5987,  2023/06/16,09:34:35, 33,  220.73 ,   4.010 , 0.8738E+03, 0.8851E+03, 0.1411E+03,  0.9872 ,G    9.2 ,  59.906 ,   Error ,  370.42 ,  370.45 ,     0:25:27
5988,  2023/06/16,09:34:35,283,  220.73 ,   4.018 , 0.8758E+03, 0.8869E+03, 0.1401E+03,  0.9875 ,G    9.1 ,  59.920 ,   Error ,  370.48 ,  370.51 ,     0:25:27
5989,  2023/06/16,09:34:35,523,  220.34 ,   4.003 , 0.8717E+03, 0.8821E+03, 0.1352E+03,  0.9882 ,G    8.8 ,  59.910 ,   Error ,  370.55 ,  370.57 ,     0:25:27
5990,  2023/06/16,09:34:35,783,  220.74 ,   4.009 , 0.8735E+03, 0.8849E+03, 0.1417E+03,  0.9871 ,G    9.2 ,  59.918 ,   Error ,  370.61 ,  370.63 ,     0:25:27
5991,  2023/06/16,09:34:36, 33,  220.74 ,   4.015 , 0.8750E+03, 0.8863E+03, 0.1406E+03,  0.9873 ,G    9.1 ,  59.912 ,   Error ,  370.67 ,  370.69 ,     0:25:28
5992,  2023/06/16,09:34:36,273,  220.40 ,   4.002 , 0.8716E+03, 0.8820E+03, 0.1352E+03,  0.9882 ,G    8.8 ,  59.918 ,   Error ,  370.73 ,  370.75 ,     0:25:28
5993,  2023/06/16,09:34:36,533,  220.72 ,   4.010 , 0.8738E+03, 0.8851E+03, 0.1413E+03,  0.9872 ,G    9.2 ,  59.910 ,   Error ,  370.79 ,  370.81 ,     0:25:28
5994,  2023/06/16,09:34:36,783,  220.91 ,   4.016 , 0.8758E+03, 0.8871E+03, 0.1414E+03,  0.9872 ,G    9.2 ,  59.922 ,   Error ,  370.85 ,  370.87 ,     0:25:28
5995,  2023/06/16,09:34:37, 33,  220.31 ,   4.002 , 0.8714E+03, 0.8818E+03, 0.1349E+03,  0.9882 ,G    8.8 ,  59.914 ,   Error ,  370.91 ,  370.93 ,     0:25:29
5996,  2023/06/16,09:34:37,283,  220.70 ,   4.010 , 0.8737E+03, 0.8850E+03, 0.1407E+03,  0.9873 ,G    9.1 ,  59.924 ,   Error ,  370.97 ,  370.99 ,     0:25:29
5997,  2023/06/16,09:34:37,533,  220.69 ,   4.017 , 0.8752E+03, 0.8864E+03, 0.1406E+03,  0.9873 ,G    9.1 ,  59.918 ,   Error ,  371.03 ,  371.05 ,     0:25:29
5998,  2023/06/16,09:34:37,773,  220.47 ,   3.999 , 0.8712E+03, 0.8816E+03, 0.1352E+03,  0.9882 ,G    8.8 ,  59.924 ,   Error ,  371.09 ,  371.11 ,     0:25:29
5999,  2023/06/16,09:34:38, 33,  220.61 ,   4.007 , 0.8726E+03, 0.8840E+03, 0.1411E+03,  0.9872 ,G    9.2 ,  59.914 ,   Error ,  371.15 ,  371.17 ,     0:25:30
6000,  2023/06/16,09:34:38,273,  220.82 ,   4.016 , 0.8755E+03, 0.8867E+03, 0.1406E+03,  0.9873 ,G    9.1 ,  59.930 ,   Error ,  371.21 ,  371.23 ,     0:25:30
6001,  2023/06/16,09:34:38,533,  220.59 ,   3.999 , 0.8718E+03, 0.8822E+03, 0.1354E+03,  0.9882 ,G    8.8 ,  59.921 ,   Error ,  371.27 ,  371.29 ,     0:25:30
6002,  2023/06/16,09:34:38,783,  220.95 ,   4.006 , 0.8736E+03, 0.8850E+03, 0.1416E+03,  0.9871 ,G    9.2 ,  59.925 ,   Error ,  371.33 ,  371.36 ,     0:25:30
6003,  2023/06/16,09:34:39, 33,  220.89 ,   4.015 , 0.8756E+03, 0.8868E+03, 0.1406E+03,  0.9873 ,G    9.1 ,  59.925 ,   Error ,  371.39 ,  371.42 ,     0:25:31
6004,  2023/06/16,09:34:39,273,  220.91 ,   4.012 , 0.8753E+03, 0.8863E+03, 0.1395E+03,  0.9875 ,G    9.1 ,  59.932 ,   Error ,  371.46 ,  371.48 ,     0:25:31
6005,  2023/06/16,09:34:39,533,  220.61 ,   4.005 , 0.8729E+03, 0.8836E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  59.923 ,   Error ,  371.52 ,  371.54 ,     0:25:31
6006,  2023/06/16,09:34:39,783,  220.52 ,   4.001 , 0.8712E+03, 0.8822E+03, 0.1388E+03,  0.9875 ,G    9.1 ,  59.936 ,   Error ,  371.58 ,  371.60 ,     0:25:31
6007,  2023/06/16,09:34:40, 23,  220.75 ,   4.011 , 0.8744E+03, 0.8854E+03, 0.1391E+03,  0.9876 ,G    9.0 ,  59.927 ,   Error ,  371.64 ,  371.66 ,     0:25:32
6008,  2023/06/16,09:34:40,283,  220.60 ,   4.007 , 0.8733E+03, 0.8840E+03, 0.1367E+03,  0.9880 ,G    8.9 ,  59.934 ,   Error ,  371.70 ,  371.72 ,     0:25:32
6009,  2023/06/16,09:34:40,523,  220.71 ,   4.000 , 0.8718E+03, 0.8829E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  59.934 ,   Error ,  371.76 ,  371.78 ,     0:25:32
6010,  2023/06/16,09:34:40,783,  221.06 ,   4.009 , 0.8752E+03, 0.8862E+03, 0.1394E+03,  0.9876 ,G    9.0 ,  59.936 ,   Error ,  371.82 ,  371.84 ,     0:25:32
6011,  2023/06/16,09:34:41, 23,  220.56 ,   4.007 , 0.8731E+03, 0.8837E+03, 0.1367E+03,  0.9880 ,G    8.9 ,  59.930 ,   Error ,  371.88 ,  371.90 ,     0:25:33
6012,  2023/06/16,09:34:41,273,  220.62 ,   4.002 , 0.8718E+03, 0.8829E+03, 0.1394E+03,  0.9875 ,G    9.1 ,  59.939 ,   Error ,  371.94 ,  371.96 ,     0:25:33
6013,  2023/06/16,09:34:41,523,  220.89 ,   4.009 , 0.8746E+03, 0.8855E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  59.934 ,   Error ,  372.00 ,  372.02 ,     0:25:33
6014,  2023/06/16,09:34:41,783,  220.65 ,   4.005 , 0.8730E+03, 0.8836E+03, 0.1366E+03,  0.9880 ,G    8.9 ,  59.941 ,   Error ,  372.06 ,  372.08 ,     0:25:33
6015,  2023/06/16,09:34:42, 33,  220.66 ,   4.001 , 0.8716E+03, 0.8828E+03, 0.1396E+03,  0.9874 ,G    9.1 ,  59.941 ,   Error ,  372.12 ,  372.14 ,     0:25:34
6016,  2023/06/16,09:34:42,293,  220.83 ,   4.012 , 0.8752E+03, 0.8861E+03, 0.1387E+03,  0.9877 ,G    9.0 ,  59.939 ,   Error ,  372.18 ,  372.20 ,     0:25:34
6017,  2023/06/16,09:34:42,533,  220.65 ,   4.006 , 0.8734E+03, 0.8840E+03, 0.1365E+03,  0.9880 ,G    8.9 ,  59.936 ,   Error ,  372.24 ,  372.27 ,     0:25:34
6018,  2023/06/16,09:34:42,773,  220.77 ,   4.002 , 0.8724E+03, 0.8835E+03, 0.1399E+03,  0.9874 ,G    9.1 ,  59.943 ,   Error ,  372.30 ,  372.33 ,     0:25:34
6019,  2023/06/16,09:34:43, 33,  221.02 ,   4.008 , 0.8748E+03, 0.8858E+03, 0.1394E+03,  0.9875 ,G    9.1 ,  59.936 ,   Error ,  372.36 ,  372.39 ,     0:25:35
6020,  2023/06/16,09:34:43,273,  220.67 ,   4.003 , 0.8727E+03, 0.8833E+03, 0.1361E+03,  0.9881 ,G    8.9 ,  59.943 ,   Error ,  372.43 ,  372.45 ,     0:25:35
6021,  2023/06/16,09:34:43,533,  220.73 ,   4.000 , 0.8716E+03, 0.8828E+03, 0.1402E+03,  0.9873 ,G    9.1 ,  59.941 ,   Error ,  372.49 ,  372.51 ,     0:25:35
6022,  2023/06/16,09:34:43,783,  220.94 ,   4.008 , 0.8745E+03, 0.8855E+03, 0.1391E+03,  0.9876 ,G    9.0 ,  59.948 ,   Error ,  372.55 ,  372.57 ,     0:25:35
6023,  2023/06/16,09:34:44, 33,  220.52 ,   4.006 , 0.8729E+03, 0.8834E+03, 0.1359E+03,  0.9881 ,G    8.8 ,  59.936 ,   Error ,  372.61 ,  372.63 ,     0:25:36
6024,  2023/06/16,09:34:44,273,  220.62 ,   4.004 , 0.8721E+03, 0.8833E+03, 0.1401E+03,  0.9873 ,G    9.1 ,  59.950 ,   Error ,  372.67 ,  372.69 ,     0:25:36
6025,  2023/06/16,09:34:44,543,  220.90 ,   4.011 , 0.8751E+03, 0.8860E+03, 0.1385E+03,  0.9877 ,G    9.0 ,  59.943 ,   Error ,  372.73 ,  372.75 ,     0:25:36
6026,  2023/06/16,09:34:44,783,  220.67 ,   4.007 , 0.8736E+03, 0.8842E+03, 0.1362E+03,  0.9881 ,G    8.9 ,  59.945 ,   Error ,  372.79 ,  372.81 ,     0:25:36
6027,  2023/06/16,09:34:45, 33,  220.78 ,   4.000 , 0.8721E+03, 0.8832E+03, 0.1396E+03,  0.9874 ,G    9.1 ,  59.945 ,   Error ,  372.85 ,  372.87 ,     0:25:37
6028,  2023/06/16,09:34:45,283,  220.89 ,   4.008 , 0.8745E+03, 0.8854E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  59.948 ,   Error ,  372.91 ,  372.93 ,     0:25:37
6029,  2023/06/16,09:34:45,543,  220.59 ,   4.001 , 0.8721E+03, 0.8826E+03, 0.1355E+03,  0.9881 ,G    8.8 ,  59.939 ,   Error ,  372.97 ,  372.99 ,     0:25:37
6030,  2023/06/16,09:34:45,783,  220.50 ,   4.002 , 0.8714E+03, 0.8825E+03, 0.1392E+03,  0.9875 ,G    9.1 ,  59.945 ,   Error ,  373.03 ,  373.05 ,     0:25:37
6031,  2023/06/16,09:34:46, 33,  220.74 ,   4.011 , 0.8746E+03, 0.8855E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  59.939 ,   Error ,  373.09 ,  373.11 ,     0:25:38
6032,  2023/06/16,09:34:46,283,  220.65 ,   4.004 , 0.8729E+03, 0.8834E+03, 0.1360E+03,  0.9881 ,G    8.9 ,  59.943 ,   Error ,  373.15 ,  373.17 ,     0:25:38
6033,  2023/06/16,09:34:46,523,  220.73 ,   4.001 , 0.8720E+03, 0.8831E+03, 0.1398E+03,  0.9874 ,G    9.1 ,  59.943 ,   Error ,  373.21 ,  373.24 ,     0:25:38
6034,  2023/06/16,09:34:46,773,  220.81 ,   4.012 , 0.8749E+03, 0.8859E+03, 0.1390E+03,  0.9876 ,G    9.0 ,  59.948 ,   Error ,  373.27 ,  373.30 ,     0:25:38
6035,  2023/06/16,09:34:47, 33,  220.47 ,   4.005 , 0.8724E+03, 0.8829E+03, 0.1359E+03,  0.9881 ,G    8.9 ,  59.941 ,   Error ,  373.33 ,  373.36 ,     0:25:39
6036,  2023/06/16,09:34:47,283,  220.49 ,   4.003 , 0.8715E+03, 0.8826E+03, 0.1398E+03,  0.9874 ,G    9.1 ,  59.948 ,   Error ,  373.40 ,  373.42 ,     0:25:39
6037,  2023/06/16,09:34:47,543,  220.84 ,   4.010 , 0.8746E+03, 0.8855E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  59.945 ,   Error ,  373.46 ,  373.48 ,     0:25:39
6038,  2023/06/16,09:34:47,793,  220.80 ,   4.010 , 0.8742E+03, 0.8855E+03, 0.1408E+03,  0.9873 ,G    9.1 ,  59.941 ,   Error ,  373.52 ,  373.54 ,     0:25:39
6039,  2023/06/16,09:34:48, 33,  220.86 ,   4.010 , 0.8744E+03, 0.8856E+03, 0.1404E+03,  0.9873 ,G    9.1 ,  59.941 ,   Error ,  373.58 ,  373.60 ,     0:25:40
6040,  2023/06/16,09:34:48,273,  220.66 ,   3.995 , 0.8710E+03, 0.8815E+03, 0.1352E+03,  0.9882 ,G    8.8 ,  59.946 ,   Error ,  373.64 ,  373.66 ,     0:25:40
6041,  2023/06/16,09:34:48,533,  220.90 ,   4.008 , 0.8741E+03, 0.8853E+03, 0.1407E+03,  0.9873 ,G    9.1 ,  59.942 ,   Error ,  373.70 ,  373.72 ,     0:25:40
6042,  2023/06/16,09:34:48,783,  220.62 ,   4.013 , 0.8743E+03, 0.8854E+03, 0.1395E+03,  0.9875 ,G    9.1 ,  59.946 ,   Error ,  373.76 ,  373.78 ,     0:25:40
6043,  2023/06/16,09:34:49, 33,  220.44 ,   3.994 , 0.8702E+03, 0.8805E+03, 0.1343E+03,  0.9883 ,G    8.8 ,  59.942 ,   Error ,  373.82 ,  373.84 ,     0:25:41
6044,  2023/06/16,09:34:49,293,  220.83 ,   4.006 , 0.8734E+03, 0.8846E+03, 0.1403E+03,  0.9873 ,G    9.1 ,  59.946 ,   Error ,  373.88 ,  373.90 ,     0:25:41
6045,  2023/06/16,09:34:49,533,  220.79 ,   4.011 , 0.8745E+03, 0.8855E+03, 0.1392E+03,  0.9876 ,G    9.0 ,  59.946 ,   Error ,  373.94 ,  373.96 ,     0:25:41
6046,  2023/06/16,09:34:49,773,  220.56 ,   3.999 , 0.8716E+03, 0.8819E+03, 0.1346E+03,  0.9883 ,G    8.8 ,  59.948 ,   Error ,  374.00 ,  374.02 ,     0:25:41
6047,  2023/06/16,09:34:50, 33,  220.88 ,   4.009 , 0.8743E+03, 0.8855E+03, 0.1405E+03,  0.9873 ,G    9.1 ,  59.946 ,   Error ,  374.06 ,  374.08 ,     0:25:42
6048,  2023/06/16,09:34:50,273,  220.83 ,   4.013 , 0.8751E+03, 0.8861E+03, 0.1393E+03,  0.9876 ,G    9.0 ,  59.954 ,   Error ,  374.12 ,  374.15 ,     0:25:42
6049,  2023/06/16,09:34:50,523,  221.00 ,   3.992 , 0.8716E+03, 0.8822E+03, 0.1361E+03,  0.9880 ,G    8.9 ,  59.952 ,   Error ,  374.18 ,  374.21 ,     0:25:42
6050,  2023/06/16,09:34:50,783,  221.15 ,   4.005 , 0.8744E+03, 0.8857E+03, 0.1413E+03,  0.9872 ,G    9.2 ,  59.952 ,   Error ,  374.24 ,  374.27 ,     0:25:42
6051,  2023/06/16,09:34:51, 33,  220.63 ,   4.009 , 0.8736E+03, 0.8844E+03, 0.1380E+03,  0.9877 ,G    9.0 ,  59.954 ,   Error ,  374.31 ,  374.33 ,     0:25:43
6052,  2023/06/16,09:34:51,293,  220.33 ,   3.995 , 0.8699E+03, 0.8802E+03, 0.1342E+03,  0.9883 ,G    8.8 ,  59.954 ,   Error ,  374.37 ,  374.39 ,     0:25:43
6053,  2023/06/16,09:34:51,533,  220.75 ,   4.010 , 0.8741E+03, 0.8851E+03, 0.1394E+03,  0.9875 ,G    9.1 ,  59.956 ,   Error ,  374.43 ,  374.45 ,     0:25:43
6054,  2023/06/16,09:34:51,773,  220.56 ,   4.015 , 0.8746E+03, 0.8854E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  59.960 ,   Error ,  374.49 ,  374.51 ,     0:25:43
6055,  2023/06/16,09:34:52, 23,  220.61 ,   3.996 , 0.8712E+03, 0.8816E+03, 0.1349E+03,  0.9882 ,G    8.8 ,  59.960 ,   Error ,  374.55 ,  374.57 ,     0:25:44
6056,  2023/06/16,09:34:52,293,  221.09 ,   4.008 , 0.8749E+03, 0.8861E+03, 0.1406E+03,  0.9873 ,G    9.1 ,  59.960 ,   Error ,  374.61 ,  374.63 ,     0:25:44
6057,  2023/06/16,09:34:52,543,  221.12 ,   4.006 , 0.8747E+03, 0.8857E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  59.962 ,   Error ,  374.67 ,  374.69 ,     0:25:44
6058,  2023/06/16,09:34:52,783,  220.87 ,   3.991 , 0.8710E+03, 0.8816E+03, 0.1361E+03,  0.9880 ,G    8.9 ,  59.962 ,   Error ,  374.73 ,  374.75 ,     0:25:44
6059,  2023/06/16,09:34:53, 23,  221.22 ,   4.000 , 0.8737E+03, 0.8849E+03, 0.1403E+03,  0.9873 ,G    9.1 ,  59.960 ,   Error ,  374.79 ,  374.81 ,     0:25:45
6060,  2023/06/16,09:34:53,273,  220.71 ,   4.009 , 0.8739E+03, 0.8848E+03, 0.1382E+03,  0.9877 ,G    9.0 ,  59.964 ,   Error ,  374.85 ,  374.87 ,     0:25:45
6061,  2023/06/16,09:34:53,533,  220.52 ,   3.999 , 0.8713E+03, 0.8818E+03, 0.1362E+03,  0.9880 ,G    8.9 ,  59.962 ,   Error ,  374.91 ,  374.93 ,     0:25:45
6062,  2023/06/16,09:34:53,773,  220.72 ,   4.011 , 0.8743E+03, 0.8854E+03, 0.1397E+03,  0.9875 ,G    9.1 ,  59.962 ,   Error ,  374.97 ,  374.99 ,     0:25:45
