221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-5.267255E-03,+2.029107E+00,+2.657500E+01,+1.631100E+01,+1.471300E+01,+3.514000E+01,+2.408000E+01,+1.963700E+01
-1.082580E-02,+2.020255E+00,+2.658500E+01,+1.631300E+01,+1.471400E+01,+3.513900E+01,+2.407800E+01,+1.964300E+01
-8.682872E-03,+2.023533E+00,+2.659400E+01,+1.631600E+01,+1.471600E+01,+3.514100E+01,+2.407600E+01,+1.964500E+01
-5.276624E-03,+2.025173E+00,+2.659900E+01,+1.631700E+01,+1.471900E+01,+3.514000E+01,+2.407200E+01,+1.964900E+01
-1.059654E-02,+2.021238E+00,+2.660300E+01,+1.632000E+01,+1.472100E+01,+3.514000E+01,+2.406800E+01,+1.965400E+01
-1.189727E-02,+2.024142E+00,+2.660100E+01,+1.631900E+01,+1.472800E+01,+3.513900E+01,+2.406400E+01,+1.965300E+01
-1.282838E-02,+2.027374E+00,+2.660800E+01,+1.632200E+01,+1.472500E+01,+3.513900E+01,+2.406100E+01,+1.965900E+01
-1.047021E-02,+2.020442E+00,+2.661400E+01,+1.632100E+01,+1.472800E+01,+3.513900E+01,+2.406100E+01,+1.966100E+01
-9.899382E-03,+2.023580E+00,+2.662500E+01,+1.632400E+01,+1.473600E+01,+3.513700E+01,+2.406000E+01,+1.966300E+01
-5.856802E-03,+2.028405E+00,+2.663000E+01,+1.632600E+01,+1.474100E+01,+3.513800E+01,+2.405700E+01,+1.966700E+01
-9.380026E-03,+2.019927E+00,+2.663900E+01,+1.632900E+01,+1.474200E+01,+3.513600E+01,+2.405400E+01,+1.967200E+01
-9.618643E-03,+2.023018E+00,+2.664300E+01,+1.633200E+01,+1.473900E+01,+3.513700E+01,+2.405500E+01,+1.967300E+01
-1.158380E-02,+2.029341E+00,+2.665100E+01,+1.633500E+01,+1.474300E+01,+3.514000E+01,+2.405500E+01,+1.967700E+01
-7.892126E-03,+2.025266E+00,+2.665400E+01,+1.633500E+01,+1.475100E+01,+3.513500E+01,+2.405500E+01,+1.968400E+01
-1.112526E-02,+2.023252E+00,+2.666400E+01,+1.633700E+01,+1.475000E+01,+3.513600E+01,+2.405600E+01,+1.968600E+01
-1.053103E-02,+2.026156E+00,+2.667300E+01,+1.634200E+01,+1.475700E+01,+3.514000E+01,+2.405400E+01,+1.969000E+01
-1.252894E-02,+2.026625E+00,+2.666800E+01,+1.633900E+01,+1.476000E+01,+3.513900E+01,+2.405300E+01,+1.969500E+01
-1.248682E-02,+2.030325E+00,+2.667900E+01,+1.634500E+01,+1.476400E+01,+3.513800E+01,+2.405400E+01,+1.969900E+01
-1.400747E-02,+2.021285E+00,+2.668700E+01,+1.634700E+01,+1.476700E+01,+3.514000E+01,+2.404900E+01,+1.970300E+01
-7.410206E-03,+1.999646E+00,+2.669000E+01,+1.634800E+01,+1.477100E+01,+3.514000E+01,+2.405100E+01,+1.970700E+01
-1.016140E-02,+1.993931E+00,+2.669700E+01,+1.635100E+01,+1.476700E+01,+3.513900E+01,+2.404700E+01,+1.971200E+01
-5.304692E-03,+2.001332E+00,+2.671100E+01,+1.635200E+01,+1.477300E+01,+3.514000E+01,+2.404800E+01,+1.971700E+01
-7.737732E-03,+1.976835E+00,+2.671900E+01,+1.635600E+01,+1.477400E+01,+3.513400E+01,+2.404900E+01,+1.971900E+01
-7.892126E-03,+1.970325E+00,+2.672400E+01,+1.635900E+01,+1.477400E+01,+3.513500E+01,+2.405100E+01,+1.972400E+01
-7.962315E-03,+1.973416E+00,+2.673100E+01,+1.636200E+01,+1.477500E+01,+3.513600E+01,+2.404900E+01,+1.972700E+01
-5.159648E-03,+1.955102E+00,+2.673400E+01,+1.636000E+01,+1.477800E+01,+3.513400E+01,+2.404600E+01,+1.973200E+01
-3.522020E-03,+1.961894E+00,+2.673700E+01,+1.636200E+01,+1.478000E+01,+3.513000E+01,+2.404400E+01,+1.973700E+01
-5.973778E-03,+1.971449E+00,+2.675000E+01,+1.636200E+01,+1.477800E+01,+3.513600E+01,+2.404600E+01,+1.973700E+01
-9.439169E-04,+1.957678E+00,+2.675400E+01,+1.636400E+01,+1.477600E+01,+3.513500E+01,+2.404400E+01,+1.974200E+01
-5.154964E-03,+1.957865E+00,+2.675300E+01,+1.636100E+01,+1.477900E+01,+3.512700E+01,+2.403800E+01,+1.974600E+01
-3.082202E-03,+1.961566E+00,+2.676400E+01,+1.636500E+01,+1.477800E+01,+3.512800E+01,+2.403800E+01,+1.974800E+01
-1.598968E-03,+1.954493E+00,+2.676700E+01,+1.636500E+01,+1.477800E+01,+3.512600E+01,+2.403200E+01,+1.975400E+01
-5.973778E-03,+1.958662E+00,+2.677000E+01,+1.636600E+01,+1.477800E+01,+3.512500E+01,+2.403100E+01,+1.975100E+01
-2.749992E-03,+1.968592E+00,+2.677400E+01,+1.636500E+01,+1.477900E+01,+3.512400E+01,+2.403000E+01,+1.975200E+01
-7.957631E-03,+1.969482E+00,+2.677400E+01,+1.636400E+01,+1.477300E+01,+3.512400E+01,+2.402600E+01,+1.975200E+01
-6.708368E-03,+1.961613E+00,+2.677500E+01,+1.636400E+01,+1.477400E+01,+3.512200E+01,+2.402700E+01,+1.975100E+01
-3.096236E-03,+1.960816E+00,+2.678200E+01,+1.636400E+01,+1.477400E+01,+3.512600E+01,+2.402700E+01,+1.974300E+01
-5.538626E-03,+1.957069E+00,+2.678200E+01,+1.636300E+01,+1.477200E+01,+3.511900E+01,+2.402300E+01,+1.974000E+01
-2.796779E-03,+1.968592E+00,+2.678900E+01,+1.636600E+01,+1.476800E+01,+3.512500E+01,+2.402300E+01,+1.973800E+01
-4.027343E-03,+1.956929E+00,+2.679200E+01,+1.636400E+01,+1.476600E+01,+3.512300E+01,+2.402400E+01,+1.973200E+01
-2.233796E-04,+1.960301E+00,+2.678900E+01,+1.636100E+01,+1.475800E+01,+3.512200E+01,+2.402300E+01,+1.972400E+01
-1.818886E-03,+1.958428E+00,+2.679100E+01,+1.636300E+01,+1.475300E+01,+3.512400E+01,+2.402300E+01,+1.971800E+01
-3.171110E-03,+1.967983E+00,+2.678800E+01,+1.635500E+01,+1.474500E+01,+3.512100E+01,+2.402100E+01,+1.971500E+01
-3.122687E-04,+1.963908E+00,+2.678500E+01,+1.635500E+01,+1.473900E+01,+3.512000E+01,+2.402300E+01,+1.970800E+01
-2.057505E-03,+1.963252E+00,+2.678500E+01,+1.635200E+01,+1.473300E+01,+3.511700E+01,+2.402100E+01,+1.970100E+01
-3.568806E-03,+1.969107E+00,+2.679500E+01,+1.635300E+01,+1.473100E+01,+3.512000E+01,+2.402200E+01,+1.969600E+01
-5.239187E-03,+1.971355E+00,+2.679000E+01,+1.634700E+01,+1.472800E+01,+3.511800E+01,+2.402000E+01,+1.969100E+01
-5.267255E-03,+1.961144E+00,+2.679200E+01,+1.634500E+01,+1.472400E+01,+3.511700E+01,+2.401900E+01,+1.968500E+01
-4.223857E-03,+1.965266E+00,+2.677900E+01,+1.633800E+01,+1.471600E+01,+3.511700E+01,+2.402000E+01,+1.967600E+01
-6.834694E-03,+1.960582E+00,+2.678700E+01,+1.633800E+01,+1.471100E+01,+3.511300E+01,+2.401800E+01,+1.967100E+01
-1.812582E-04,+1.959552E+00,+2.678500E+01,+1.633200E+01,+1.470600E+01,+3.511600E+01,+2.401800E+01,+1.966900E+01
-2.006033E-03,+1.966437E+00,+2.678500E+01,+1.632800E+01,+1.469900E+01,+3.511500E+01,+2.401700E+01,+1.966400E+01
-4.513947E-03,+1.962971E+00,+2.678000E+01,+1.632700E+01,+1.469400E+01,+3.511500E+01,+2.401800E+01,+1.966100E+01
-6.886165E-03,+1.969716E+00,+2.678400E+01,+1.632500E+01,+1.468900E+01,+3.511000E+01,+2.401600E+01,+1.965800E+01
-1.959247E-03,+1.964517E+00,+2.677200E+01,+1.631700E+01,+1.468300E+01,+3.511200E+01,+2.401700E+01,+1.965600E+01
+2.117725E-04,+1.958568E+00,+2.677900E+01,+1.631500E+01,+1.468300E+01,+3.511500E+01,+2.401700E+01,+1.965300E+01
-3.068168E-03,+1.964236E+00,+2.677500E+01,+1.631200E+01,+1.467800E+01,+3.511300E+01,+2.402000E+01,+1.964900E+01
-3.980556E-03,+1.964563E+00,+2.676700E+01,+1.630800E+01,+1.467400E+01,+3.511600E+01,+2.402300E+01,+1.964800E+01
-2.651735E-03,+1.962877E+00,+2.676500E+01,+1.630400E+01,+1.466800E+01,+3.511700E+01,+2.402600E+01,+1.964100E+01
-3.297437E-03,+1.972620E+00,+2.675900E+01,+1.630000E+01,+1.466800E+01,+3.511500E+01,+2.402700E+01,+1.963900E+01
-3.288086E-03,+1.974072E+00,+2.676300E+01,+1.629900E+01,+1.466500E+01,+3.512200E+01,+2.403000E+01,+1.963700E+01
-4.041377E-03,+1.965828E+00,+2.675600E+01,+1.629300E+01,+1.466400E+01,+3.512100E+01,+2.403100E+01,+1.963400E+01
-1.987315E-03,+1.962268E+00,+2.674900E+01,+1.629200E+01,+1.465900E+01,+3.511700E+01,+2.403600E+01,+1.963300E+01
-1.875023E-03,+1.964610E+00,+2.674200E+01,+1.628600E+01,+1.466000E+01,+3.512200E+01,+2.403700E+01,+1.963000E+01
-3.849546E-03,+1.962924E+00,+2.674500E+01,+1.629000E+01,+1.465800E+01,+3.512600E+01,+2.404100E+01,+1.962800E+01
-2.824848E-03,+1.971355E+00,+2.674300E+01,+1.628300E+01,+1.465500E+01,+3.512500E+01,+2.404300E+01,+1.962900E+01
-4.906977E-03,+1.966437E+00,+2.673700E+01,+1.628200E+01,+1.465100E+01,+3.512700E+01,+2.404300E+01,+1.962500E+01
-1.369701E-03,+1.957865E+00,+2.673400E+01,+1.627700E+01,+1.465200E+01,+3.512800E+01,+2.404600E+01,+1.962700E+01
+1.180296E-03,+1.952947E+00,+2.672700E+01,+1.627600E+01,+1.464700E+01,+3.512700E+01,+2.404800E+01,+1.962800E+01
-3.723220E-03,+1.964798E+00,+2.672400E+01,+1.626900E+01,+1.465000E+01,+3.513100E+01,+2.404900E+01,+1.963200E+01
-2.712555E-03,+1.954446E+00,+2.673000E+01,+1.627400E+01,+1.465100E+01,+3.513400E+01,+2.405300E+01,+1.963200E+01
-2.333559E-03,+1.965313E+00,+2.672800E+01,+1.627000E+01,+1.465200E+01,+3.513200E+01,+2.405700E+01,+1.963400E+01
-2.993313E-03,+1.967608E+00,+2.672200E+01,+1.626600E+01,+1.464700E+01,+3.513600E+01,+2.405600E+01,+1.963500E+01
-4.198952E-04,+1.959692E+00,+2.672900E+01,+1.626600E+01,+1.464800E+01,+3.513800E+01,+2.405800E+01,+1.964200E+01
-1.140433E-03,+1.963627E+00,+2.672800E+01,+1.626800E+01,+1.464800E+01,+3.513900E+01,+2.406100E+01,+1.964300E+01
-3.012013E-03,+1.972058E+00,+2.673100E+01,+1.626900E+01,+1.465000E+01,+3.514100E+01,+2.406400E+01,+1.964900E+01
-4.013308E-03,+1.967374E+00,+2.672900E+01,+1.626400E+01,+1.465200E+01,+3.514400E+01,+2.406700E+01,+1.964800E+01
-1.355667E-03,+1.962643E+00,+2.671900E+01,+1.626200E+01,+1.464900E+01,+3.514000E+01,+2.406600E+01,+1.965000E+01
-6.025249E-03,+1.972479E+00,+2.672500E+01,+1.626800E+01,+1.465600E+01,+3.514500E+01,+2.406800E+01,+1.965100E+01
-2.347593E-03,+1.976133E+00,+2.672500E+01,+1.626300E+01,+1.465900E+01,+3.514400E+01,+2.406700E+01,+1.965200E+01
-4.181755E-03,+1.962362E+00,+2.671800E+01,+1.626000E+01,+1.465600E+01,+3.514800E+01,+2.406700E+01,+1.965300E+01
-2.712555E-03,+1.971261E+00,+2.672900E+01,+1.625900E+01,+1.465900E+01,+3.514600E+01,+2.406600E+01,+1.965200E+01
-3.517336E-03,+1.965500E+00,+2.672800E+01,+1.626200E+01,+1.465600E+01,+3.515200E+01,+2.406400E+01,+1.965400E+01
-3.405044E-03,+1.961472E+00,+2.671500E+01,+1.625800E+01,+1.465800E+01,+3.515100E+01,+2.406200E+01,+1.965300E+01
-3.531389E-03,+1.961800E+00,+2.671700E+01,+1.625800E+01,+1.465800E+01,+3.515500E+01,+2.406200E+01,+1.965200E+01
-6.610110E-03,+1.961285E+00,+2.671700E+01,+1.625800E+01,+1.465500E+01,+3.514800E+01,+2.406200E+01,+1.965100E+01
-3.755972E-03,+1.967983E+00,+2.671500E+01,+1.625500E+01,+1.465800E+01,+3.515200E+01,+2.406200E+01,+1.965300E+01
-2.703187E-03,+1.970606E+00,+2.671800E+01,+1.625900E+01,+1.465300E+01,+3.515800E+01,+2.406000E+01,+1.965200E+01
-2.188515E-03,+1.962737E+00,+2.672400E+01,+1.625900E+01,+1.465400E+01,+3.515700E+01,+2.406100E+01,+1.965200E+01
-4.822754E-03,+1.961940E+00,+2.671500E+01,+1.625800E+01,+1.465300E+01,+3.515700E+01,+2.406100E+01,+1.964900E+01
-3.423762E-03,+1.965734E+00,+2.671600E+01,+1.625300E+01,+1.465500E+01,+3.516100E+01,+2.406200E+01,+1.965000E+01
-5.555707E-04,+1.974259E+00,+2.672200E+01,+1.625600E+01,+1.465100E+01,+3.515700E+01,+2.406000E+01,+1.965100E+01
-5.655602E-03,+1.954306E+00,+2.671700E+01,+1.625600E+01,+1.465400E+01,+3.516000E+01,+2.405800E+01,+1.965000E+01
-3.489268E-03,+1.969575E+00,+2.672200E+01,+1.625400E+01,+1.465300E+01,+3.516400E+01,+2.405900E+01,+1.965000E+01
-4.504596E-03,+1.963533E+00,+2.671600E+01,+1.625500E+01,+1.465700E+01,+3.516300E+01,+2.405500E+01,+1.965200E+01
-2.305491E-03,+1.962221E+00,+2.672300E+01,+1.625700E+01,+1.465400E+01,+3.516200E+01,+2.405600E+01,+1.965000E+01
-4.083498E-03,+1.969950E+00,+2.671900E+01,+1.625400E+01,+1.465900E+01,+3.515900E+01,+2.405500E+01,+1.965000E+01
-3.910366E-03,+1.972292E+00,+2.671900E+01,+1.625300E+01,+1.466000E+01,+3.516300E+01,+2.405100E+01,+1.964900E+01
-6.174958E-03,+1.966859E+00,+2.672200E+01,+1.625500E+01,+1.465500E+01,+3.516400E+01,+2.404800E+01,+1.965200E+01
-6.268551E-03,+1.964610E+00,+2.671800E+01,+1.625500E+01,+1.465800E+01,+3.516300E+01,+2.405000E+01,+1.965000E+01
-1.528779E-03,+1.962409E+00,+2.671800E+01,+1.625300E+01,+1.465600E+01,+3.516400E+01,+2.404900E+01,+1.964500E+01
-3.590551E-04,+1.971027E+00,+2.672300E+01,+1.625300E+01,+1.465700E+01,+3.516700E+01,+2.404700E+01,+1.965000E+01
-5.555707E-04,+1.966859E+00,+2.672500E+01,+1.625200E+01,+1.465300E+01,+3.516600E+01,+2.404300E+01,+1.964900E+01
-2.647051E-03,+1.965172E+00,+2.671800E+01,+1.625000E+01,+1.464900E+01,+3.516400E+01,+2.404200E+01,+1.964900E+01
-4.011770E-04,+1.961238E+00,+2.672500E+01,+1.625400E+01,+1.464800E+01,+3.516800E+01,+2.404200E+01,+1.964900E+01
-4.167722E-03,+1.967702E+00,+2.671700E+01,+1.625000E+01,+1.464900E+01,+3.516300E+01,+2.403900E+01,+1.964900E+01
-3.648346E-03,+1.965687E+00,+2.671500E+01,+1.625200E+01,+1.465200E+01,+3.516200E+01,+2.403900E+01,+1.964800E+01
-1.397787E-03,+1.959833E+00,+2.671900E+01,+1.625300E+01,+1.465800E+01,+3.516500E+01,+2.403800E+01,+1.964800E+01
-6.118822E-03,+1.955852E+00,+2.672400E+01,+1.625200E+01,+1.465900E+01,+3.516700E+01,+2.403800E+01,+1.965000E+01
-6.371474E-03,+1.960114E+00,+2.671800E+01,+1.625100E+01,+1.465700E+01,+3.516500E+01,+2.403700E+01,+1.965000E+01
-5.842768E-03,+1.958193E+00,+2.671400E+01,+1.625300E+01,+1.466000E+01,+3.516100E+01,+2.403800E+01,+1.965400E+01
-7.045244E-03,+1.966296E+00,+2.672100E+01,+1.625300E+01,+1.466500E+01,+3.516700E+01,+2.403800E+01,+1.965600E+01
-9.860387E-04,+1.961566E+00,+2.673000E+01,+1.625500E+01,+1.466200E+01,+3.517200E+01,+2.404200E+01,+1.965700E+01
-6.343406E-03,+1.969528E+00,+2.672100E+01,+1.625600E+01,+1.466600E+01,+3.517300E+01,+2.404200E+01,+1.965600E+01
-8.673503E-03,+1.971823E+00,+2.672600E+01,+1.625500E+01,+1.466400E+01,+3.517400E+01,+2.404400E+01,+1.965800E+01
-3.344223E-03,+1.962643E+00,+2.672600E+01,+1.625600E+01,+1.466600E+01,+3.517400E+01,+2.404300E+01,+1.966200E+01
-4.579451E-03,+1.959692E+00,+2.672500E+01,+1.625500E+01,+1.466000E+01,+3.517200E+01,+2.403900E+01,+1.966100E+01
-8.266439E-03,+1.951168E+00,+2.672200E+01,+1.625200E+01,+1.466500E+01,+3.517000E+01,+2.404000E+01,+1.966200E+01
-3.386344E-03,+1.967140E+00,+2.672600E+01,+1.625600E+01,+1.466300E+01,+3.517100E+01,+2.403900E+01,+1.966300E+01
-8.350662E-03,+1.964423E+00,+2.672200E+01,+1.625500E+01,+1.465800E+01,+3.517000E+01,+2.403800E+01,+1.966000E+01
-5.332761E-03,+1.958287E+00,+2.672200E+01,+1.625200E+01,+1.465500E+01,+3.516900E+01,+2.403800E+01,+1.966100E+01
-3.007347E-03,+1.959036E+00,+2.672800E+01,+1.625200E+01,+1.465800E+01,+3.516600E+01,+2.403900E+01,+1.966000E+01
-2.356961E-03,+1.957631E+00,+2.673000E+01,+1.625300E+01,+1.466000E+01,+3.516700E+01,+2.403800E+01,+1.966000E+01
-3.872948E-03,+1.959739E+00,+2.672200E+01,+1.625100E+01,+1.465700E+01,+3.516100E+01,+2.404000E+01,+1.966100E+01
-7.868723E-03,+1.957772E+00,+2.672700E+01,+1.625000E+01,+1.465700E+01,+3.515900E+01,+2.403800E+01,+1.965900E+01
-6.979739E-03,+1.949013E+00,+2.672200E+01,+1.625000E+01,+1.465600E+01,+3.516000E+01,+2.403800E+01,+1.966000E+01
-6.507169E-03,+1.969294E+00,+2.671900E+01,+1.624700E+01,+1.465400E+01,+3.515600E+01,+2.403500E+01,+1.966200E+01
-8.575246E-03,+1.954821E+00,+2.673100E+01,+1.625200E+01,+1.465200E+01,+3.515500E+01,+2.404000E+01,+1.966000E+01
-8.018452E-03,+1.963393E+00,+2.672600E+01,+1.624700E+01,+1.465200E+01,+3.515000E+01,+2.403800E+01,+1.965600E+01
-9.459564E-03,+1.958287E+00,+2.673200E+01,+1.624800E+01,+1.465100E+01,+3.515000E+01,+2.404000E+01,+1.965600E+01
-6.549271E-03,+1.971964E+00,+2.672500E+01,+1.624500E+01,+1.464300E+01,+3.515000E+01,+2.404100E+01,+1.965300E+01
-7.920194E-03,+1.951683E+00,+2.671800E+01,+1.624100E+01,+1.464500E+01,+3.514300E+01,+2.404000E+01,+1.965000E+01
-3.217897E-03,+1.966624E+00,+2.672500E+01,+1.624300E+01,+1.464200E+01,+3.514400E+01,+2.404100E+01,+1.964800E+01
-6.914233E-03,+1.960676E+00,+2.672100E+01,+1.624100E+01,+1.463900E+01,+3.514300E+01,+2.403900E+01,+1.964500E+01
-6.628829E-03,+1.963393E+00,+2.671800E+01,+1.623900E+01,+1.463700E+01,+3.514100E+01,+2.404000E+01,+1.964100E+01
-4.551384E-03,+1.956413E+00,+2.671900E+01,+1.623500E+01,+1.463500E+01,+3.514000E+01,+2.404200E+01,+1.963900E+01
-4.911662E-03,+1.969107E+00,+2.671500E+01,+1.623600E+01,+1.463400E+01,+3.514000E+01,+2.404100E+01,+1.963700E+01
-7.251109E-03,+1.966343E+00,+2.672000E+01,+1.623500E+01,+1.462800E+01,+3.513700E+01,+2.404000E+01,+1.963300E+01
-6.642863E-03,+1.960114E+00,+2.672400E+01,+1.623400E+01,+1.462800E+01,+3.514100E+01,+2.404300E+01,+1.963700E+01
-5.805330E-03,+1.971121E+00,+2.672100E+01,+1.623600E+01,+1.463400E+01,+3.514200E+01,+2.404200E+01,+1.963700E+01
-4.869560E-03,+1.959458E+00,+2.672000E+01,+1.623600E+01,+1.463600E+01,+3.513600E+01,+2.404400E+01,+1.964000E+01
-5.580747E-03,+1.962924E+00,+2.672400E+01,+1.623600E+01,+1.464000E+01,+3.514200E+01,+2.404600E+01,+1.964400E+01
-3.755972E-03,+1.957397E+00,+2.672400E+01,+1.623700E+01,+1.463900E+01,+3.514300E+01,+2.404600E+01,+1.964500E+01
-3.012013E-03,+1.962034E+00,+2.672800E+01,+1.624100E+01,+1.464300E+01,+3.514400E+01,+2.404800E+01,+1.965100E+01
-5.613499E-03,+1.966296E+00,+2.672700E+01,+1.624000E+01,+1.464900E+01,+3.514200E+01,+2.404900E+01,+1.965400E+01
-4.790002E-03,+1.960629E+00,+2.672600E+01,+1.624200E+01,+1.465300E+01,+3.514200E+01,+2.404700E+01,+1.966000E+01
-2.745308E-03,+1.964282E+00,+2.673100E+01,+1.624200E+01,+1.466100E+01,+3.514600E+01,+2.404600E+01,+1.966600E+01
-3.886982E-03,+1.958568E+00,+2.672800E+01,+1.624500E+01,+1.466100E+01,+3.514800E+01,+2.405000E+01,+1.966900E+01
-4.808720E-03,+1.962503E+00,+2.673500E+01,+1.624800E+01,+1.466600E+01,+3.515200E+01,+2.405200E+01,+1.967400E+01
-3.180460E-03,+1.961378E+00,+2.673500E+01,+1.624700E+01,+1.466800E+01,+3.514700E+01,+2.405300E+01,+1.967800E+01
-5.950375E-03,+1.956039E+00,+2.673000E+01,+1.625000E+01,+1.467200E+01,+3.514800E+01,+2.405400E+01,+1.968500E+01
-5.866151E-03,+1.967655E+00,+2.673300E+01,+1.625100E+01,+1.467800E+01,+3.515400E+01,+2.405400E+01,+1.968800E+01
-4.467160E-03,+1.963533E+00,+2.673200E+01,+1.625000E+01,+1.467800E+01,+3.515100E+01,+2.405600E+01,+1.968700E+01
-6.348090E-03,+1.967421E+00,+2.673200E+01,+1.625400E+01,+1.468000E+01,+3.515100E+01,+2.405700E+01,+1.969200E+01
-6.895515E-03,+1.957491E+00,+2.672700E+01,+1.625500E+01,+1.468600E+01,+3.515200E+01,+2.405400E+01,+1.969300E+01
-6.624144E-03,+1.969669E+00,+2.673300E+01,+1.625300E+01,+1.468300E+01,+3.515400E+01,+2.405700E+01,+1.969100E+01
-6.174958E-03,+1.956648E+00,+2.673700E+01,+1.625900E+01,+1.467800E+01,+3.515600E+01,+2.406200E+01,+1.969200E+01
-2.104291E-03,+1.959318E+00,+2.673900E+01,+1.625700E+01,+1.468000E+01,+3.515600E+01,+2.405900E+01,+1.969000E+01
-7.779834E-03,+1.962737E+00,+2.674000E+01,+1.625700E+01,+1.467900E+01,+3.515200E+01,+2.406200E+01,+1.968800E+01
-5.702388E-03,+1.959739E+00,+2.673300E+01,+1.625500E+01,+1.467500E+01,+3.515400E+01,+2.406100E+01,+1.968200E+01
-4.607539E-03,+1.961332E+00,+2.673800E+01,+1.625800E+01,+1.467600E+01,+3.515400E+01,+2.406000E+01,+1.967600E+01
-7.981034E-03,+1.961753E+00,+2.673900E+01,+1.625700E+01,+1.466700E+01,+3.515100E+01,+2.405900E+01,+1.967100E+01
-4.794685E-03,+1.963814E+00,+2.673900E+01,+1.625400E+01,+1.466500E+01,+3.515300E+01,+2.405700E+01,+1.966500E+01
-3.517336E-03,+1.958474E+00,+2.674000E+01,+1.625300E+01,+1.466200E+01,+3.514700E+01,+2.405400E+01,+1.965800E+01
-3.236616E-03,+1.963861E+00,+2.674600E+01,+1.625400E+01,+1.465900E+01,+3.514900E+01,+2.405600E+01,+1.965600E+01
-1.168520E-03,+1.966156E+00,+2.674500E+01,+1.625200E+01,+1.465100E+01,+3.515000E+01,+2.405400E+01,+1.964800E+01
-6.904884E-03,+1.971870E+00,+2.673900E+01,+1.624800E+01,+1.464700E+01,+3.514700E+01,+2.405300E+01,+1.964300E+01
-1.099892E-02,+1.972573E+00,+2.674900E+01,+1.624800E+01,+1.464200E+01,+3.514700E+01,+2.405600E+01,+1.963400E+01
-6.628829E-03,+1.960488E+00,+2.674100E+01,+1.624400E+01,+1.463500E+01,+3.514800E+01,+2.405200E+01,+1.962300E+01
-6.628829E-03,+1.966812E+00,+2.674900E+01,+1.624400E+01,+1.463800E+01,+3.514800E+01,+2.404900E+01,+1.962000E+01
-5.674320E-03,+1.956835E+00,+2.674200E+01,+1.624000E+01,+1.462600E+01,+3.514900E+01,+2.404700E+01,+1.960800E+01
-3.774691E-03,+1.965781E+00,+2.674300E+01,+1.623700E+01,+1.461900E+01,+3.515000E+01,+2.404800E+01,+1.960700E+01
-3.437796E-03,+1.967889E+00,+2.675300E+01,+1.623600E+01,+1.461700E+01,+3.515000E+01,+2.405200E+01,+1.959700E+01
-4.392305E-03,+1.962409E+00,+2.674200E+01,+1.623000E+01,+1.461100E+01,+3.514800E+01,+2.405000E+01,+1.959100E+01
-3.975872E-03,+1.962409E+00,+2.674500E+01,+1.623200E+01,+1.460700E+01,+3.514700E+01,+2.405100E+01,+1.958500E+01
-6.825344E-03,+1.973088E+00,+2.674800E+01,+1.622800E+01,+1.460200E+01,+3.515300E+01,+2.404800E+01,+1.958300E+01
-8.009102E-03,+1.963627E+00,+2.674200E+01,+1.622800E+01,+1.459600E+01,+3.515200E+01,+2.405300E+01,+1.957900E+01
-3.554772E-03,+1.960114E+00,+2.674300E+01,+1.622200E+01,+1.459300E+01,+3.515500E+01,+2.404900E+01,+1.957100E+01
-3.713851E-03,+1.960816E+00,+2.674200E+01,+1.621900E+01,+1.459000E+01,+3.515300E+01,+2.405000E+01,+1.956700E+01
-3.957153E-03,+1.969669E+00,+2.674400E+01,+1.621500E+01,+1.458600E+01,+3.515700E+01,+2.405000E+01,+1.956200E+01
-3.026066E-03,+1.961706E+00,+2.674500E+01,+1.621600E+01,+1.458300E+01,+3.515600E+01,+2.405000E+01,+1.956000E+01
-4.069464E-03,+1.956554E+00,+2.674000E+01,+1.620800E+01,+1.457200E+01,+3.515400E+01,+2.405000E+01,+1.955800E+01
-6.942302E-03,+1.959599E+00,+2.674100E+01,+1.620600E+01,+1.457300E+01,+3.515800E+01,+2.405000E+01,+1.955300E+01
-6.918918E-03,+1.969200E+00,+2.673700E+01,+1.620600E+01,+1.457200E+01,+3.515300E+01,+2.404700E+01,+1.954900E+01
-5.379547E-03,+1.962877E+00,+2.674200E+01,+1.620300E+01,+1.456200E+01,+3.515300E+01,+2.405000E+01,+1.954600E+01
-1.884392E-03,+1.967327E+00,+2.673300E+01,+1.620100E+01,+1.456400E+01,+3.515200E+01,+2.404800E+01,+1.954700E+01
-2.380346E-03,+1.964563E+00,+2.673600E+01,+1.619900E+01,+1.455900E+01,+3.515000E+01,+2.405100E+01,+1.954500E+01
-6.029915E-03,+1.956648E+00,+2.673700E+01,+1.619500E+01,+1.455400E+01,+3.514400E+01,+2.405100E+01,+1.954100E+01
-6.582024E-03,+1.963861E+00,+2.673000E+01,+1.619400E+01,+1.455100E+01,+3.514400E+01,+2.405000E+01,+1.954400E+01
-7.648824E-03,+1.965781E+00,+2.672700E+01,+1.618900E+01,+1.454800E+01,+3.514200E+01,+2.404800E+01,+1.954400E+01
-2.408433E-03,+1.962034E+00,+2.673600E+01,+1.618900E+01,+1.454800E+01,+3.514200E+01,+2.404700E+01,+1.954500E+01
-7.742398E-03,+1.975664E+00,+2.673900E+01,+1.618500E+01,+1.454800E+01,+3.513900E+01,+2.404800E+01,+1.954800E+01
-3.821477E-03,+1.956929E+00,+2.673100E+01,+1.618100E+01,+1.454100E+01,+3.513800E+01,+2.404600E+01,+1.954700E+01
-1.496026E-03,+1.959926E+00,+2.673500E+01,+1.618200E+01,+1.455000E+01,+3.513900E+01,+2.404700E+01,+1.954800E+01
