221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-6.932952E-03,+2.912672E+00,+2.670900E+01,+1.562700E+01,+1.400300E+01,+3.509800E+01,+2.400000E+01,+1.949500E+01
-4.836807E-03,+2.901805E+00,+2.670100E+01,+1.562300E+01,+1.400200E+01,+3.509600E+01,+2.399900E+01,+1.948600E+01
-7.681577E-03,+2.911079E+00,+2.670200E+01,+1.562000E+01,+1.400100E+01,+3.510000E+01,+2.399300E+01,+1.949600E+01
-8.196249E-03,+2.926161E+00,+2.670300E+01,+1.562400E+01,+1.400200E+01,+3.509400E+01,+2.399200E+01,+1.948600E+01
-1.026901E-02,+2.923960E+00,+2.670000E+01,+1.562300E+01,+1.399900E+01,+3.509300E+01,+2.398800E+01,+1.949100E+01
-8.724974E-03,+2.923351E+00,+2.669900E+01,+1.562100E+01,+1.399700E+01,+3.508800E+01,+2.398500E+01,+1.949100E+01
-5.131561E-03,+2.920166E+00,+2.670400E+01,+1.562000E+01,+1.399700E+01,+3.508600E+01,+2.398100E+01,+1.948300E+01
-6.390193E-03,+2.909627E+00,+2.670200E+01,+1.561800E+01,+1.400000E+01,+3.508600E+01,+2.398100E+01,+1.949000E+01
-1.071351E-02,+2.922555E+00,+2.669500E+01,+1.562000E+01,+1.399600E+01,+3.508300E+01,+2.398000E+01,+1.948600E+01
-8.757727E-03,+2.923023E+00,+2.671000E+01,+1.561900E+01,+1.399600E+01,+3.508600E+01,+2.398400E+01,+1.949100E+01
-7.915529E-03,+2.911454E+00,+2.669600E+01,+1.561500E+01,+1.399100E+01,+3.508800E+01,+2.398500E+01,+1.948800E+01
-8.308560E-03,+2.922648E+00,+2.670300E+01,+1.561100E+01,+1.399400E+01,+3.509400E+01,+2.398500E+01,+1.948800E+01
-1.011928E-02,+2.920775E+00,+2.669400E+01,+1.561700E+01,+1.398600E+01,+3.509500E+01,+2.398600E+01,+1.948700E+01
-1.014737E-02,+2.921524E+00,+2.669900E+01,+1.560900E+01,+1.398900E+01,+3.509500E+01,+2.398800E+01,+1.948800E+01
-7.672226E-03,+2.904896E+00,+2.669900E+01,+1.561600E+01,+1.398800E+01,+3.510300E+01,+2.399000E+01,+1.948500E+01
-1.328691E-02,+2.919744E+00,+2.669900E+01,+1.561400E+01,+1.399400E+01,+3.509900E+01,+2.399400E+01,+1.948300E+01
-4.827438E-03,+2.908878E+00,+2.670100E+01,+1.561200E+01,+1.399200E+01,+3.510800E+01,+2.399600E+01,+1.949000E+01
-9.431496E-03,+2.911126E+00,+2.669400E+01,+1.561200E+01,+1.398800E+01,+3.511300E+01,+2.400200E+01,+1.947900E+01
-8.664154E-03,+2.903351E+00,+2.669700E+01,+1.561000E+01,+1.399300E+01,+3.511600E+01,+2.400400E+01,+1.948500E+01
-7.499095E-03,+2.912578E+00,+2.669700E+01,+1.561800E+01,+1.399200E+01,+3.512200E+01,+2.401000E+01,+1.948400E+01
-5.183032E-03,+2.912297E+00,+2.669900E+01,+1.561100E+01,+1.399600E+01,+3.512900E+01,+2.401200E+01,+1.947700E+01
-9.328554E-03,+2.917356E+00,+2.669000E+01,+1.560900E+01,+1.399600E+01,+3.513200E+01,+2.401500E+01,+1.948600E+01
-7.386803E-03,+2.904381E+00,+2.669500E+01,+1.561400E+01,+1.399900E+01,+3.513900E+01,+2.402000E+01,+1.948400E+01
-8.051205E-03,+2.915857E+00,+2.669300E+01,+1.561400E+01,+1.399800E+01,+3.514200E+01,+2.401800E+01,+1.948600E+01
-8.968276E-03,+2.909346E+00,+2.669600E+01,+1.561400E+01,+1.400400E+01,+3.514200E+01,+2.402100E+01,+1.947900E+01
-7.475711E-03,+2.905740E+00,+2.669900E+01,+1.561500E+01,+1.400500E+01,+3.514200E+01,+2.401900E+01,+1.948900E+01
-5.477805E-03,+2.909908E+00,+2.669400E+01,+1.561800E+01,+1.399700E+01,+3.514700E+01,+2.402000E+01,+1.948400E+01
-8.112044E-03,+2.908503E+00,+2.669800E+01,+1.561300E+01,+1.400500E+01,+3.514600E+01,+2.401900E+01,+1.948700E+01
-8.762411E-03,+2.919182E+00,+2.668900E+01,+1.561600E+01,+1.400200E+01,+3.514500E+01,+2.402200E+01,+1.948400E+01
-1.049359E-02,+2.908550E+00,+2.669700E+01,+1.561500E+01,+1.400600E+01,+3.514600E+01,+2.402400E+01,+1.948500E+01
-1.006783E-02,+2.910002E+00,+2.670000E+01,+1.562400E+01,+1.400300E+01,+3.514900E+01,+2.402600E+01,+1.948900E+01
-1.072755E-02,+2.911922E+00,+2.669100E+01,+1.561800E+01,+1.399800E+01,+3.514800E+01,+2.402500E+01,+1.948600E+01
-8.303875E-03,+2.907613E+00,+2.670500E+01,+1.562100E+01,+1.400600E+01,+3.515100E+01,+2.402700E+01,+1.948800E+01
-1.072755E-02,+2.920306E+00,+2.669300E+01,+1.562100E+01,+1.400200E+01,+3.514700E+01,+2.402700E+01,+1.948300E+01
-1.191130E-02,+2.915248E+00,+2.669800E+01,+1.561900E+01,+1.400300E+01,+3.515400E+01,+2.402400E+01,+1.948800E+01
-1.052635E-02,+2.911032E+00,+2.669200E+01,+1.562400E+01,+1.400400E+01,+3.515200E+01,+2.402700E+01,+1.948800E+01
-1.054040E-02,+2.918152E+00,+2.669400E+01,+1.561800E+01,+1.400600E+01,+3.515200E+01,+2.402400E+01,+1.949300E+01
-8.509740E-03,+2.911454E+00,+2.670200E+01,+1.562500E+01,+1.400500E+01,+3.515500E+01,+2.402200E+01,+1.948500E+01
-1.257104E-02,+2.927801E+00,+2.671000E+01,+1.561600E+01,+1.400900E+01,+3.515200E+01,+2.402500E+01,+1.948900E+01
-7.508464E-03,+2.907473E+00,+2.670900E+01,+1.562300E+01,+1.400400E+01,+3.515700E+01,+2.402500E+01,+1.949000E+01
-7.026526E-03,+2.903163E+00,+2.669400E+01,+1.561700E+01,+1.400300E+01,+3.515400E+01,+2.402200E+01,+1.948900E+01
-1.029241E-02,+2.915248E+00,+2.670100E+01,+1.561800E+01,+1.400600E+01,+3.515200E+01,+2.401900E+01,+1.948900E+01
-9.328554E-03,+2.914170E+00,+2.670100E+01,+1.561900E+01,+1.400400E+01,+3.515200E+01,+2.401400E+01,+1.948800E+01
-9.146073E-03,+2.911641E+00,+2.670200E+01,+1.561300E+01,+1.400500E+01,+3.514900E+01,+2.400900E+01,+1.949400E+01
-6.348090E-03,+2.906723E+00,+2.670700E+01,+1.562100E+01,+1.400500E+01,+3.514800E+01,+2.400600E+01,+1.948900E+01
-6.937636E-03,+2.920166E+00,+2.670700E+01,+1.561800E+01,+1.400700E+01,+3.514000E+01,+2.400200E+01,+1.949100E+01
-1.034855E-02,+2.929908E+00,+2.670300E+01,+1.562100E+01,+1.400400E+01,+3.513500E+01,+2.399700E+01,+1.949200E+01
-6.067351E-03,+2.905833E+00,+2.670300E+01,+1.561700E+01,+1.399900E+01,+3.513000E+01,+2.399500E+01,+1.949000E+01
-7.190288E-03,+2.913281E+00,+2.671700E+01,+1.562200E+01,+1.399900E+01,+3.512800E+01,+2.399000E+01,+1.949400E+01
-9.497002E-03,+2.915997E+00,+2.671200E+01,+1.562500E+01,+1.400200E+01,+3.512400E+01,+2.398700E+01,+1.948300E+01
-7.555251E-03,+2.910985E+00,+2.671600E+01,+1.562000E+01,+1.400600E+01,+3.511800E+01,+2.398300E+01,+1.949100E+01
-1.324013E-02,+2.924709E+00,+2.671500E+01,+1.562400E+01,+1.400200E+01,+3.510700E+01,+2.398000E+01,+1.948900E+01
-3.868264E-03,+2.902929E+00,+2.670700E+01,+1.562100E+01,+1.400300E+01,+3.510500E+01,+2.397700E+01,+1.948600E+01
-9.043131E-03,+2.927051E+00,+2.671100E+01,+1.562400E+01,+1.400300E+01,+3.510300E+01,+2.397700E+01,+1.949100E+01
-5.646252E-03,+2.913749E+00,+2.671500E+01,+1.562200E+01,+1.400500E+01,+3.510300E+01,+2.397800E+01,+1.948700E+01
-8.710940E-03,+2.911688E+00,+2.671500E+01,+1.562200E+01,+1.400100E+01,+3.510100E+01,+2.398100E+01,+1.949200E+01
-1.012397E-02,+2.912297E+00,+2.670500E+01,+1.562100E+01,+1.400100E+01,+3.510100E+01,+2.398100E+01,+1.948200E+01
-6.305969E-03,+2.901805E+00,+2.671600E+01,+1.562100E+01,+1.400100E+01,+3.510300E+01,+2.398200E+01,+1.949000E+01
-8.593964E-03,+2.909065E+00,+2.670700E+01,+1.562200E+01,+1.400000E+01,+3.510000E+01,+2.398000E+01,+1.948200E+01
-7.531848E-03,+2.909721E+00,+2.670900E+01,+1.561400E+01,+1.400100E+01,+3.510200E+01,+2.397900E+01,+1.948200E+01
-5.926991E-03,+2.906161E+00,+2.670200E+01,+1.562000E+01,+1.399300E+01,+3.510000E+01,+2.397700E+01,+1.947900E+01
-7.438275E-03,+2.905740E+00,+2.669600E+01,+1.561200E+01,+1.398800E+01,+3.510200E+01,+2.397500E+01,+1.948300E+01
-1.219204E-02,+2.912953E+00,+2.669300E+01,+1.561400E+01,+1.398300E+01,+3.509600E+01,+2.397600E+01,+1.948200E+01
-5.604131E-03,+2.911313E+00,+2.669800E+01,+1.560800E+01,+1.398900E+01,+3.509800E+01,+2.397500E+01,+1.947900E+01
-1.125159E-02,+2.910283E+00,+2.670200E+01,+1.561100E+01,+1.398500E+01,+3.509300E+01,+2.397400E+01,+1.948300E+01
-6.610110E-03,+2.915903E+00,+2.669700E+01,+1.561300E+01,+1.398700E+01,+3.508800E+01,+2.397200E+01,+1.947700E+01
-4.326799E-03,+2.910236E+00,+2.670000E+01,+1.561200E+01,+1.398800E+01,+3.509000E+01,+2.396900E+01,+1.948100E+01
-1.333370E-02,+2.930423E+00,+2.669500E+01,+1.561300E+01,+1.398300E+01,+3.508500E+01,+2.396600E+01,+1.947700E+01
-8.902771E-03,+2.922133E+00,+2.669700E+01,+1.560600E+01,+1.398600E+01,+3.508400E+01,+2.396600E+01,+1.948300E+01
-6.390193E-03,+2.917075E+00,+2.669000E+01,+1.561000E+01,+1.398200E+01,+3.508100E+01,+2.396400E+01,+1.948000E+01
-4.551384E-03,+2.911032E+00,+2.670100E+01,+1.560900E+01,+1.398900E+01,+3.507700E+01,+2.396200E+01,+1.948100E+01
-4.457810E-03,+2.908971E+00,+2.669600E+01,+1.561100E+01,+1.398500E+01,+3.507700E+01,+2.396200E+01,+1.948600E+01
-1.051231E-02,+2.917168E+00,+2.669300E+01,+1.561000E+01,+1.398900E+01,+3.507400E+01,+2.396300E+01,+1.948300E+01
-7.545882E-03,+2.923679E+00,+2.670100E+01,+1.561000E+01,+1.399100E+01,+3.507700E+01,+2.396500E+01,+1.948300E+01
-1.086791E-02,+2.916700E+00,+2.669800E+01,+1.561000E+01,+1.398800E+01,+3.507500E+01,+2.396800E+01,+1.948500E+01
-1.039067E-02,+2.924615E+00,+2.669700E+01,+1.561000E+01,+1.399700E+01,+3.507300E+01,+2.397100E+01,+1.949000E+01
-6.408911E-03,+2.911079E+00,+2.668900E+01,+1.560900E+01,+1.399300E+01,+3.507700E+01,+2.397400E+01,+1.948500E+01
-1.091938E-02,+2.926583E+00,+2.669800E+01,+1.560800E+01,+1.399900E+01,+3.507800E+01,+2.397600E+01,+1.948500E+01
-9.539104E-03,+2.908831E+00,+2.670000E+01,+1.561200E+01,+1.399500E+01,+3.507700E+01,+2.397700E+01,+1.949000E+01
-6.212396E-03,+2.905880E+00,+2.669600E+01,+1.561000E+01,+1.399500E+01,+3.507600E+01,+2.398200E+01,+1.948500E+01
-6.642863E-03,+2.910236E+00,+2.669000E+01,+1.561000E+01,+1.398600E+01,+3.507900E+01,+2.398500E+01,+1.948600E+01
-7.545882E-03,+2.922883E+00,+2.669500E+01,+1.561000E+01,+1.399200E+01,+3.508200E+01,+2.398500E+01,+1.948300E+01
-1.012397E-02,+2.924335E+00,+2.670400E+01,+1.560700E+01,+1.399600E+01,+3.508500E+01,+2.399100E+01,+1.948900E+01
-6.670932E-03,+2.914779E+00,+2.668400E+01,+1.561100E+01,+1.398900E+01,+3.508500E+01,+2.399200E+01,+1.948600E+01
-1.151361E-02,+2.916138E+00,+2.669800E+01,+1.560600E+01,+1.399700E+01,+3.508600E+01,+2.399600E+01,+1.949100E+01
-1.011928E-02,+2.906255E+00,+2.670100E+01,+1.561200E+01,+1.399600E+01,+3.509100E+01,+2.400100E+01,+1.949100E+01
-5.379547E-03,+2.913093E+00,+2.670100E+01,+1.560900E+01,+1.400300E+01,+3.508700E+01,+2.400400E+01,+1.949300E+01
-8.467638E-03,+2.909206E+00,+2.670200E+01,+1.561400E+01,+1.400000E+01,+3.509200E+01,+2.400700E+01,+1.949000E+01
-9.529754E-03,+2.917590E+00,+2.670600E+01,+1.561200E+01,+1.400800E+01,+3.509900E+01,+2.401300E+01,+1.949100E+01
-9.613959E-03,+2.917215E+00,+2.669700E+01,+1.561400E+01,+1.400400E+01,+3.509700E+01,+2.401100E+01,+1.949200E+01
-1.011462E-02,+2.913046E+00,+2.670400E+01,+1.561900E+01,+1.400100E+01,+3.510100E+01,+2.401300E+01,+1.949100E+01
-1.069011E-02,+2.909768E+00,+2.671000E+01,+1.561500E+01,+1.401000E+01,+3.509700E+01,+2.401500E+01,+1.949000E+01
-8.261754E-03,+2.909346E+00,+2.670800E+01,+1.562000E+01,+1.400600E+01,+3.510000E+01,+2.401700E+01,+1.949200E+01
-1.093341E-02,+2.916887E+00,+2.671300E+01,+1.561600E+01,+1.400700E+01,+3.510300E+01,+2.401800E+01,+1.949400E+01
-7.985700E-03,+2.913842E+00,+2.671300E+01,+1.562100E+01,+1.400700E+01,+3.510300E+01,+2.401900E+01,+1.949700E+01
-9.670115E-03,+2.912391E+00,+2.671500E+01,+1.561700E+01,+1.401200E+01,+3.510300E+01,+2.402100E+01,+1.949600E+01
-9.099287E-03,+2.919416E+00,+2.671700E+01,+1.562000E+01,+1.400600E+01,+3.510800E+01,+2.402100E+01,+1.950200E+01
-9.843226E-03,+2.918714E+00,+2.670300E+01,+1.561800E+01,+1.400800E+01,+3.510900E+01,+2.402400E+01,+1.949600E+01
-8.907456E-03,+2.912437E+00,+2.671800E+01,+1.562000E+01,+1.401600E+01,+3.511500E+01,+2.402800E+01,+1.950600E+01
-8.130744E-03,+2.916278E+00,+2.670800E+01,+1.562600E+01,+1.400900E+01,+3.511400E+01,+2.402900E+01,+1.950000E+01
-8.238370E-03,+2.895763E+00,+2.671700E+01,+1.562200E+01,+1.401700E+01,+3.511500E+01,+2.402800E+01,+1.950600E+01
-8.079292E-03,+2.922320E+00,+2.670900E+01,+1.562300E+01,+1.400800E+01,+3.512200E+01,+2.403100E+01,+1.950300E+01
-1.100360E-02,+2.927098E+00,+2.672200E+01,+1.562400E+01,+1.401500E+01,+3.512300E+01,+2.403800E+01,+1.950300E+01
-8.823232E-03,+2.906208E+00,+2.671800E+01,+1.562200E+01,+1.401300E+01,+3.512800E+01,+2.404000E+01,+1.950900E+01
-7.494411E-03,+2.909393E+00,+2.671800E+01,+1.562600E+01,+1.402000E+01,+3.513200E+01,+2.404400E+01,+1.950200E+01
-8.734324E-03,+2.910330E+00,+2.673200E+01,+1.562200E+01,+1.402300E+01,+3.513700E+01,+2.404500E+01,+1.951300E+01
-6.736436E-03,+2.913842E+00,+2.672100E+01,+1.563300E+01,+1.402200E+01,+3.513300E+01,+2.404800E+01,+1.950500E+01
-7.456993E-03,+2.912625E+00,+2.672800E+01,+1.562500E+01,+1.402600E+01,+3.513600E+01,+2.404800E+01,+1.951100E+01
-6.455698E-03,+2.908456E+00,+2.672100E+01,+1.562900E+01,+1.402500E+01,+3.513600E+01,+2.404700E+01,+1.950500E+01
-4.906977E-03,+2.908035E+00,+2.672200E+01,+1.562600E+01,+1.402800E+01,+3.513600E+01,+2.404500E+01,+1.951300E+01
-4.864875E-03,+2.918011E+00,+2.672700E+01,+1.563700E+01,+1.402600E+01,+3.514000E+01,+2.404200E+01,+1.951300E+01
-4.167722E-03,+2.905037E+00,+2.672900E+01,+1.563100E+01,+1.403100E+01,+3.513900E+01,+2.404600E+01,+1.951100E+01
-7.555251E-03,+2.918714E+00,+2.672900E+01,+1.563500E+01,+1.402800E+01,+3.514000E+01,+2.404300E+01,+1.951300E+01
-1.249618E-02,+2.909768E+00,+2.673000E+01,+1.563400E+01,+1.402800E+01,+3.514400E+01,+2.404500E+01,+1.951000E+01
-1.254297E-02,+2.920119E+00,+2.672000E+01,+1.562800E+01,+1.402600E+01,+3.514800E+01,+2.404400E+01,+1.950800E+01
-6.946986E-03,+2.910330E+00,+2.672300E+01,+1.563200E+01,+1.402500E+01,+3.514600E+01,+2.404200E+01,+1.950700E+01
-9.029097E-03,+2.915435E+00,+2.672600E+01,+1.563000E+01,+1.403000E+01,+3.514700E+01,+2.404200E+01,+1.950500E+01
-9.548454E-03,+2.914686E+00,+2.672200E+01,+1.563800E+01,+1.402400E+01,+3.515300E+01,+2.404200E+01,+1.950400E+01
-1.146682E-02,+2.925365E+00,+2.672300E+01,+1.563300E+01,+1.402500E+01,+3.515300E+01,+2.404100E+01,+1.950400E+01
-9.033781E-03,+2.924288E+00,+2.671900E+01,+1.563300E+01,+1.401900E+01,+3.515100E+01,+2.403700E+01,+1.950200E+01
-1.064332E-02,+2.913796E+00,+2.672300E+01,+1.563300E+01,+1.402500E+01,+3.515300E+01,+2.404000E+01,+1.949900E+01
-7.003141E-03,+2.904756E+00,+2.673100E+01,+1.563400E+01,+1.402200E+01,+3.515800E+01,+2.403600E+01,+1.950300E+01
-1.200490E-02,+2.913608E+00,+2.672300E+01,+1.563600E+01,+1.402300E+01,+3.515600E+01,+2.403600E+01,+1.950000E+01
-8.879368E-03,+2.908831E+00,+2.672200E+01,+1.563300E+01,+1.402000E+01,+3.515900E+01,+2.402800E+01,+1.950100E+01
-8.593964E-03,+2.902508E+00,+2.672000E+01,+1.563500E+01,+1.401500E+01,+3.515900E+01,+2.402500E+01,+1.950400E+01
-9.103971E-03,+2.913000E+00,+2.671700E+01,+1.563500E+01,+1.402200E+01,+3.515300E+01,+2.402500E+01,+1.949900E+01
-1.149020E-02,+2.922180E+00,+2.671900E+01,+1.563700E+01,+1.401200E+01,+3.515200E+01,+2.401900E+01,+1.949700E+01
-1.061994E-02,+2.910002E+00,+2.671400E+01,+1.563300E+01,+1.401100E+01,+3.514900E+01,+2.401700E+01,+1.949800E+01
-1.088196E-02,+2.927847E+00,+2.671300E+01,+1.562800E+01,+1.401100E+01,+3.515100E+01,+2.401500E+01,+1.950200E+01
-1.188792E-02,+2.898995E+00,+2.670900E+01,+1.563000E+01,+1.401200E+01,+3.514300E+01,+2.401400E+01,+1.949200E+01
-1.512105E-02,+2.912578E+00,+2.671900E+01,+1.563000E+01,+1.400900E+01,+3.514400E+01,+2.401000E+01,+1.950000E+01
-1.016140E-02,+2.924241E+00,+2.670800E+01,+1.563500E+01,+1.401000E+01,+3.513900E+01,+2.400900E+01,+1.949600E+01
-9.768372E-03,+2.928691E+00,+2.670900E+01,+1.562400E+01,+1.400500E+01,+3.513600E+01,+2.400400E+01,+1.949600E+01
-6.582024E-03,+2.908644E+00,+2.669500E+01,+1.562300E+01,+1.400500E+01,+3.513200E+01,+2.400000E+01,+1.950000E+01
-7.054594E-03,+2.924756E+00,+2.669700E+01,+1.562400E+01,+1.400800E+01,+3.512900E+01,+2.399700E+01,+1.949200E+01
-1.289388E-02,+2.903304E+00,+2.669400E+01,+1.562500E+01,+1.400100E+01,+3.512700E+01,+2.399100E+01,+1.949700E+01
-8.144796E-03,+2.906067E+00,+2.669500E+01,+1.562200E+01,+1.400600E+01,+3.511900E+01,+2.399600E+01,+1.949700E+01
-5.239187E-03,+2.915248E+00,+2.670200E+01,+1.562300E+01,+1.400200E+01,+3.511900E+01,+2.399200E+01,+1.950200E+01
-5.856802E-03,+2.911688E+00,+2.668500E+01,+1.562200E+01,+1.399900E+01,+3.511000E+01,+2.399200E+01,+1.949600E+01
-6.404227E-03,+2.914592E+00,+2.668500E+01,+1.561400E+01,+1.400200E+01,+3.511100E+01,+2.398900E+01,+1.950200E+01
-9.398744E-03,+2.918199E+00,+2.668400E+01,+1.562300E+01,+1.400200E+01,+3.511000E+01,+2.399100E+01,+1.949300E+01
-6.315337E-03,+2.919744E+00,+2.668400E+01,+1.561700E+01,+1.400600E+01,+3.510600E+01,+2.398800E+01,+1.950000E+01
-3.596894E-03,+2.911501E+00,+2.668100E+01,+1.562700E+01,+1.400300E+01,+3.510600E+01,+2.398600E+01,+1.949700E+01
-8.818547E-03,+2.919650E+00,+2.668400E+01,+1.562100E+01,+1.400800E+01,+3.510300E+01,+2.399000E+01,+1.949700E+01
-9.080568E-03,+2.924335E+00,+2.667600E+01,+1.562100E+01,+1.400300E+01,+3.510200E+01,+2.398800E+01,+1.949800E+01
-1.021287E-02,+2.913983E+00,+2.667300E+01,+1.562300E+01,+1.400600E+01,+3.510000E+01,+2.398400E+01,+1.949900E+01
-7.789184E-03,+2.910049E+00,+2.666900E+01,+1.561600E+01,+1.400500E+01,+3.509600E+01,+2.398700E+01,+1.949600E+01
-1.160250E-02,+2.919885E+00,+2.667400E+01,+1.561800E+01,+1.400300E+01,+3.509900E+01,+2.398800E+01,+1.949500E+01
-1.140598E-02,+2.909159E+00,+2.667200E+01,+1.561300E+01,+1.400000E+01,+3.510100E+01,+2.398900E+01,+1.949700E+01
-7.985700E-03,+2.904896E+00,+2.667000E+01,+1.562000E+01,+1.399700E+01,+3.510000E+01,+2.398800E+01,+1.949600E+01
-7.503779E-03,+2.907145E+00,+2.666200E+01,+1.561900E+01,+1.400200E+01,+3.510200E+01,+2.398900E+01,+1.949000E+01
-8.331943E-03,+2.913608E+00,+2.666700E+01,+1.561700E+01,+1.399900E+01,+3.510300E+01,+2.398900E+01,+1.949700E+01
-8.013786E-03,+2.908363E+00,+2.667200E+01,+1.561800E+01,+1.400100E+01,+3.510400E+01,+2.399000E+01,+1.948900E+01
-7.676892E-03,+2.915529E+00,+2.666400E+01,+1.561300E+01,+1.400200E+01,+3.510200E+01,+2.398600E+01,+1.949500E+01
-1.091471E-02,+2.926442E+00,+2.667200E+01,+1.561400E+01,+1.400500E+01,+3.510000E+01,+2.399100E+01,+1.949100E+01
-5.314042E-03,+2.904522E+00,+2.666400E+01,+1.561300E+01,+1.400100E+01,+3.510600E+01,+2.399100E+01,+1.948700E+01
-1.089131E-02,+2.924897E+00,+2.666300E+01,+1.561200E+01,+1.399900E+01,+3.510700E+01,+2.399200E+01,+1.949100E+01
-8.626716E-03,+2.924662E+00,+2.667400E+01,+1.560900E+01,+1.400600E+01,+3.510800E+01,+2.400000E+01,+1.949100E+01
-9.066534E-03,+2.911594E+00,+2.666600E+01,+1.561900E+01,+1.399800E+01,+3.511900E+01,+2.399900E+01,+1.949200E+01
-8.514425E-03,+2.918292E+00,+2.666900E+01,+1.561700E+01,+1.400100E+01,+3.512300E+01,+2.400600E+01,+1.949300E+01
-1.231370E-02,+2.919463E+00,+2.665900E+01,+1.561200E+01,+1.400100E+01,+3.512800E+01,+2.400500E+01,+1.949400E+01
-1.055910E-02,+2.931360E+00,+2.666400E+01,+1.561300E+01,+1.400500E+01,+3.513200E+01,+2.400600E+01,+1.949200E+01
-1.015203E-02,+2.906442E+00,+2.667300E+01,+1.561200E+01,+1.400400E+01,+3.513900E+01,+2.400600E+01,+1.949400E+01
-7.372770E-03,+2.916419E+00,+2.666400E+01,+1.561800E+01,+1.400600E+01,+3.514300E+01,+2.400800E+01,+1.949100E+01
-5.912938E-03,+2.910658E+00,+2.666500E+01,+1.561300E+01,+1.400700E+01,+3.514100E+01,+2.400500E+01,+1.949600E+01
-6.483765E-03,+2.923164E+00,+2.666200E+01,+1.561800E+01,+1.400500E+01,+3.514600E+01,+2.400600E+01,+1.949300E+01
-7.667542E-03,+2.916091E+00,+2.667000E+01,+1.561700E+01,+1.400800E+01,+3.514400E+01,+2.400800E+01,+1.949500E+01
-9.642046E-03,+2.904756E+00,+2.665900E+01,+1.561700E+01,+1.400700E+01,+3.515000E+01,+2.400600E+01,+1.949300E+01
-5.655602E-03,+2.911875E+00,+2.666300E+01,+1.561300E+01,+1.400800E+01,+3.514500E+01,+2.400700E+01,+1.949000E+01
-8.430202E-03,+2.907192E+00,+2.666400E+01,+1.561800E+01,+1.400100E+01,+3.514800E+01,+2.400800E+01,+1.949200E+01
-8.710940E-03,+2.923866E+00,+2.666400E+01,+1.561800E+01,+1.400300E+01,+3.515000E+01,+2.400900E+01,+1.949000E+01
-6.670932E-03,+2.908831E+00,+2.666800E+01,+1.561600E+01,+1.400500E+01,+3.514700E+01,+2.400600E+01,+1.949500E+01
-7.480377E-03,+2.918152E+00,+2.665500E+01,+1.561500E+01,+1.400200E+01,+3.514900E+01,+2.400600E+01,+1.948900E+01
-9.567172E-03,+2.908690E+00,+2.666600E+01,+1.561600E+01,+1.400600E+01,+3.514900E+01,+2.400600E+01,+1.949100E+01
-6.254516E-03,+2.925786E+00,+2.666700E+01,+1.562200E+01,+1.400000E+01,+3.515200E+01,+2.400300E+01,+1.949000E+01
-1.505395E-03,+2.916325E+00,+2.665300E+01,+1.561600E+01,+1.400200E+01,+3.514900E+01,+2.400400E+01,+1.948800E+01
-4.766617E-03,+2.906161E+00,+2.665700E+01,+1.561200E+01,+1.400200E+01,+3.514400E+01,+2.400000E+01,+1.949400E+01
-5.969094E-03,+2.917168E+00,+2.665800E+01,+1.562200E+01,+1.400400E+01,+3.514200E+01,+2.400200E+01,+1.949000E+01
-8.051205E-03,+2.925178E+00,+2.666500E+01,+1.561800E+01,+1.400000E+01,+3.514400E+01,+2.400000E+01,+1.949100E+01
-6.830010E-03,+2.921056E+00,+2.665800E+01,+1.561700E+01,+1.399900E+01,+3.514000E+01,+2.400400E+01,+1.948800E+01
-8.383415E-03,+2.907613E+00,+2.666500E+01,+1.561400E+01,+1.400500E+01,+3.514400E+01,+2.400300E+01,+1.949000E+01
-5.501208E-03,+2.914498E+00,+2.665000E+01,+1.562000E+01,+1.399600E+01,+3.514200E+01,+2.400300E+01,+1.949200E+01
-9.885348E-03,+2.920775E+00,+2.665200E+01,+1.561600E+01,+1.400900E+01,+3.513800E+01,+2.400100E+01,+1.949200E+01
-8.827916E-03,+2.921430E+00,+2.665400E+01,+1.561700E+01,+1.400100E+01,+3.513400E+01,+2.400100E+01,+1.948700E+01
-9.656081E-03,+2.922227E+00,+2.665100E+01,+1.561200E+01,+1.400300E+01,+3.513700E+01,+2.400100E+01,+1.948600E+01
-9.351939E-03,+2.906020E+00,+2.665800E+01,+1.561600E+01,+1.400200E+01,+3.513600E+01,+2.400200E+01,+1.949000E+01
-8.486357E-03,+2.924428E+00,+2.665700E+01,+1.561700E+01,+1.399800E+01,+3.513900E+01,+2.400100E+01,+1.948500E+01
-1.013800E-02,+2.932531E+00,+2.665900E+01,+1.561600E+01,+1.400300E+01,+3.514200E+01,+2.399900E+01,+1.948900E+01
-6.946986E-03,+2.910892E+00,+2.665100E+01,+1.561600E+01,+1.400300E+01,+3.513800E+01,+2.400200E+01,+1.948300E+01
-8.009102E-03,+2.928550E+00,+2.666300E+01,+1.561400E+01,+1.400900E+01,+3.514100E+01,+2.399900E+01,+1.949200E+01
-9.061850E-03,+2.923210E+00,+2.665300E+01,+1.561700E+01,+1.400100E+01,+3.514000E+01,+2.400100E+01,+1.948900E+01
-7.265162E-03,+2.898433E+00,+2.665700E+01,+1.561600E+01,+1.400600E+01,+3.514100E+01,+2.400000E+01,+1.948600E+01
-6.975054E-03,+2.915529E+00,+2.666400E+01,+1.561900E+01,+1.400900E+01,+3.514000E+01,+2.400300E+01,+1.949200E+01
-4.205139E-03,+2.903117E+00,+2.665400E+01,+1.561900E+01,+1.400900E+01,+3.513500E+01,+2.400000E+01,+1.948900E+01
