"Store No.","Date","Time","Millisecond","V-1","A-1","W-1","VA-1","var-1","PF-1","deg-1","VHz-1","AHz-1","Wh-1","Wh+-1","TIME"
2993,  2023/05/12,11:02:13,926,  220.53 ,   5.497 , 1.1923E+03, 1.2124E+03, 0.2197E+03,  0.9834 ,G   10.4 ,  60.051 ,   Error ,  252.05 ,  252.09 ,     0:12:39
2994,  2023/05/12,11:02:14,186,  220.82 ,   5.517 , 1.1981E+03, 1.2183E+03, 0.2206E+03,  0.9835 ,G   10.4 ,  60.042 ,   Error ,  252.13 ,  252.18 ,     0:12:40
2995,  2023/05/12,11:02:14,426,  220.61 ,   5.514 , 1.1967E+03, 1.2164E+03, 0.2181E+03,  0.9838 ,G   10.3 ,  60.044 ,   Error ,  252.21 ,  252.26 ,     0:12:40
2996,  2023/05/12,11:02:14,686,  220.16 ,   5.495 , 1.1909E+03, 1.2097E+03, 0.2128E+03,  0.9844 ,G   10.1 ,  60.040 ,   Error ,  252.30 ,  252.34 ,     0:12:40
2997,  2023/05/12,11:02:14,926,  220.61 ,   5.518 , 1.1968E+03, 1.2172E+03, 0.2224E+03,  0.9832 ,G   10.5 ,  60.051 ,   Error ,  252.38 ,  252.42 ,     0:12:40
2998,  2023/05/12,11:02:15,176,  220.57 ,   5.520 , 1.1976E+03, 1.2176E+03, 0.2195E+03,  0.9836 ,G   10.4 ,  60.042 ,   Error ,  252.46 ,  252.51 ,     0:12:41
2999,  2023/05/12,11:02:15,436,  220.25 ,   5.495 , 1.1918E+03, 1.2103E+03, 0.2106E+03,  0.9848 ,G   10.0 ,  60.049 ,   Error ,  252.55 ,  252.59 ,     0:12:41
3000,  2023/05/12,11:02:15,686,  220.63 ,   5.510 , 1.1950E+03, 1.2157E+03, 0.2239E+03,  0.9829 ,G   10.6 ,  60.049 ,   Error ,  252.63 ,  252.67 ,     0:12:41
3001,  2023/05/12,11:02:15,936,  220.95 ,   5.520 , 1.1995E+03, 1.2196E+03, 0.2204E+03,  0.9835 ,G   10.4 ,  60.051 ,   Error ,  252.71 ,  252.76 ,     0:12:41
3002,  2023/05/12,11:02:16,186,  220.39 ,   5.505 , 1.1944E+03, 1.2131E+03, 0.2125E+03,  0.9845 ,G   10.1 ,  60.038 ,   Error ,  252.79 ,  252.84 ,     0:12:42
3003,  2023/05/12,11:02:16,426,  220.39 ,   5.505 , 1.1930E+03, 1.2132E+03, 0.2204E+03,  0.9834 ,G   10.5 ,  60.053 ,   Error ,  252.88 ,  252.92 ,     0:12:42
3004,  2023/05/12,11:02:16,686,  220.74 ,   5.522 , 1.1991E+03, 1.2189E+03, 0.2192E+03,  0.9837 ,G   10.4 ,  60.042 ,   Error ,  252.96 ,  253.01 ,     0:12:42
3005,  2023/05/12,11:02:16,926,  220.53 ,   5.515 , 1.1969E+03, 1.2163E+03, 0.2160E+03,  0.9841 ,G   10.2 ,  60.047 ,   Error ,  253.04 ,  253.09 ,     0:12:42
3006,  2023/05/12,11:02:17,176,  220.28 ,   5.500 , 1.1922E+03, 1.2115E+03, 0.2151E+03,  0.9841 ,G   10.2 ,  60.047 ,   Error ,  253.13 ,  253.17 ,     0:12:43
3007,  2023/05/12,11:02:17,426,  220.88 ,   5.525 , 1.2000E+03, 1.2204E+03, 0.2223E+03,  0.9833 ,G   10.5 ,  60.051 ,   Error ,  253.21 ,  253.26 ,     0:12:43
3008,  2023/05/12,11:02:17,676,  220.64 ,   5.523 , 1.1987E+03, 1.2185E+03, 0.2192E+03,  0.9837 ,G   10.4 ,  60.042 ,   Error ,  253.29 ,  253.34 ,     0:12:43
3009,  2023/05/12,11:02:17,936,  220.24 ,   5.495 , 1.1919E+03, 1.2103E+03, 0.2102E+03,  0.9848 ,G   10.0 ,  60.051 ,   Error ,  253.38 ,  253.42 ,     0:12:43
3010,  2023/05/12,11:02:18,176,  220.57 ,   5.519 , 1.1967E+03, 1.2173E+03, 0.2231E+03,  0.9831 ,G   10.6 ,  60.044 ,   Error ,  253.46 ,  253.51 ,     0:12:44
3011,  2023/05/12,11:02:18,416,  220.67 ,   5.528 , 1.2000E+03, 1.2198E+03, 0.2189E+03,  0.9838 ,G   10.3 ,  60.049 ,   Error ,  253.54 ,  253.59 ,     0:12:44
3012,  2023/05/12,11:02:18,686,  220.21 ,   5.508 , 1.1946E+03, 1.2130E+03, 0.2105E+03,  0.9848 ,G   10.0 ,  60.040 ,   Error ,  253.63 ,  253.67 ,     0:12:44
3013,  2023/05/12,11:02:18,916,  220.43 ,   5.512 , 1.1945E+03, 1.2149E+03, 0.2219E+03,  0.9832 ,G   10.5 ,  60.051 ,   Error ,  253.71 ,  253.75 ,     0:12:44
3014,  2023/05/12,11:02:19,186,  220.72 ,   5.524 , 1.1995E+03, 1.2194E+03, 0.2191E+03,  0.9837 ,G   10.3 ,  60.042 ,   Error ,  253.79 ,  253.84 ,     0:12:45
3015,  2023/05/12,11:02:19,426,  220.52 ,   5.518 , 1.1977E+03, 1.2169E+03, 0.2153E+03,  0.9842 ,G   10.2 ,  60.047 ,   Error ,  253.88 ,  253.92 ,     0:12:45
3016,  2023/05/12,11:02:19,686,  220.34 ,   5.503 , 1.1929E+03, 1.2125E+03, 0.2171E+03,  0.9838 ,G   10.3 ,  60.042 ,   Error ,  253.96 ,  254.00 ,     0:12:45
3017,  2023/05/12,11:02:19,936,  220.97 ,   5.521 , 1.1996E+03, 1.2200E+03, 0.2221E+03,  0.9833 ,G   10.5 ,  60.044 ,   Error ,  254.04 ,  254.09 ,     0:12:45
3018,  2023/05/12,11:02:20,186,  220.63 ,   5.519 , 1.1979E+03, 1.2177E+03, 0.2185E+03,  0.9838 ,G   10.3 ,  60.033 ,   Error ,  254.12 ,  254.17 ,     0:12:46
3019,  2023/05/12,11:02:20,446,  220.03 ,   5.496 , 1.1909E+03, 1.2094E+03, 0.2107E+03,  0.9847 ,G   10.0 ,  60.040 ,   Error ,  254.21 ,  254.25 ,     0:12:46
3020,  2023/05/12,11:02:20,686,  220.45 ,   5.517 , 1.1958E+03, 1.2162E+03, 0.2220E+03,  0.9832 ,G   10.5 ,  60.038 ,   Error ,  254.29 ,  254.34 ,     0:12:46
3021,  2023/05/12,11:02:20,936,  220.61 ,   5.522 , 1.1982E+03, 1.2181E+03, 0.2194E+03,  0.9836 ,G   10.4 ,  60.040 ,   Error ,  254.37 ,  254.42 ,     0:12:46
3022,  2023/05/12,11:02:21,186,  220.10 ,   5.500 , 1.1923E+03, 1.2106E+03, 0.2097E+03,  0.9849 ,G   10.0 ,  60.031 ,   Error ,  254.46 ,  254.50 ,     0:12:47
3023,  2023/05/12,11:02:21,436,  220.45 ,   5.507 , 1.1935E+03, 1.2141E+03, 0.2226E+03,  0.9831 ,G   10.6 ,  60.040 ,   Error ,  254.54 ,  254.58 ,     0:12:47
3024,  2023/05/12,11:02:21,676,  220.67 ,   5.519 , 1.1979E+03, 1.2178E+03, 0.2190E+03,  0.9837 ,G   10.4 ,  60.029 ,   Error ,  254.62 ,  254.67 ,     0:12:47
3025,  2023/05/12,11:02:21,926,  220.36 ,   5.505 , 1.1942E+03, 1.2131E+03, 0.2132E+03,  0.9844 ,G   10.1 ,  60.033 ,   Error ,  254.71 ,  254.75 ,     0:12:47
3026,  2023/05/12,11:02:22,176,  220.16 ,   5.499 , 1.1910E+03, 1.2107E+03, 0.2178E+03,  0.9837 ,G   10.4 ,  60.029 ,   Error ,  254.79 ,  254.83 ,     0:12:48
3027,  2023/05/12,11:02:22,436,  220.59 ,   5.520 , 1.1978E+03, 1.2178E+03, 0.2195E+03,  0.9836 ,G   10.4 ,  60.035 ,   Error ,  254.87 ,  254.92 ,     0:12:48
3028,  2023/05/12,11:02:22,686,  220.43 ,   5.519 , 1.1968E+03, 1.2165E+03, 0.2182E+03,  0.9838 ,G   10.3 ,  60.026 ,   Error ,  254.95 ,  255.00 ,     0:12:48
3029,  2023/05/12,11:02:22,936,  220.62 ,   5.521 , 1.1984E+03, 1.2180E+03, 0.2174E+03,  0.9839 ,G   10.3 ,  60.031 ,   Error ,  255.04 ,  255.08 ,     0:12:48
3030,  2023/05/12,11:02:23,176,  220.63 ,   5.515 , 1.1963E+03, 1.2168E+03, 0.2224E+03,  0.9831 ,G   10.5 ,  60.029 ,   Error ,  255.12 ,  255.17 ,     0:12:49
3031,  2023/05/12,11:02:23,416,  220.45 ,   5.498 , 1.1919E+03, 1.2120E+03, 0.2198E+03,  0.9834 ,G   10.4 ,  60.029 ,   Error ,  255.20 ,  255.25 ,     0:12:49
3032,  2023/05/12,11:02:23,676,  220.85 ,   5.517 , 1.1984E+03, 1.2184E+03, 0.2196E+03,  0.9836 ,G   10.4 ,  60.024 ,   Error ,  255.29 ,  255.33 ,     0:12:49
3033,  2023/05/12,11:02:23,926,  220.51 ,   5.526 , 1.1991E+03, 1.2186E+03, 0.2176E+03,  0.9839 ,G   10.3 ,  60.031 ,   Error ,  255.37 ,  255.41 ,     0:12:49
3034,  2023/05/12,11:02:24,186,  220.25 ,   5.498 , 1.1919E+03, 1.2110E+03, 0.2144E+03,  0.9842 ,G   10.2 ,  60.024 ,   Error ,  255.45 ,  255.50 ,     0:12:50
3035,  2023/05/12,11:02:24,446,  220.55 ,   5.517 , 1.1966E+03, 1.2169E+03, 0.2212E+03,  0.9833 ,G   10.5 ,  60.024 ,   Error ,  255.53 ,  255.58 ,     0:12:50
3036,  2023/05/12,11:02:24,686,  220.42 ,   5.522 , 1.1975E+03, 1.2172E+03, 0.2180E+03,  0.9838 ,G   10.3 ,  60.026 ,   Error ,  255.62 ,  255.66 ,     0:12:50
3037,  2023/05/12,11:02:24,916,  219.96 ,   5.501 , 1.1916E+03, 1.2100E+03, 0.2102E+03,  0.9848 ,G   10.0 ,  60.026 ,   Error ,  255.70 ,  255.75 ,     0:12:50
3038,  2023/05/12,11:02:25,176,  220.35 ,   5.526 , 1.1973E+03, 1.2177E+03, 0.2222E+03,  0.9832 ,G   10.5 ,  60.020 ,   Error ,  255.78 ,  255.83 ,     0:12:51
3039,  2023/05/12,11:02:25,426,  220.67 ,   5.522 , 1.1987E+03, 1.2184E+03, 0.2184E+03,  0.9838 ,G   10.3 ,  60.026 ,   Error ,  255.87 ,  255.91 ,     0:12:51
3040,  2023/05/12,11:02:25,686,  220.26 ,   5.506 , 1.1938E+03, 1.2128E+03, 0.2136E+03,  0.9844 ,G   10.1 ,  60.024 ,   Error ,  255.95 ,  256.00 ,     0:12:51
3041,  2023/05/12,11:02:25,936,  220.45 ,   5.501 , 1.1923E+03, 1.2127E+03, 0.2210E+03,  0.9833 ,G   10.5 ,  60.022 ,   Error ,  256.03 ,  256.08 ,     0:12:51
3042,  2023/05/12,11:02:26,166,  220.64 ,   5.520 , 1.1983E+03, 1.2179E+03, 0.2179E+03,  0.9839 ,G   10.3 ,  60.017 ,   Error ,  256.12 ,  256.16 ,     0:12:52
3043,  2023/05/12,11:02:26,436,  220.22 ,   5.529 , 1.1985E+03, 1.2176E+03, 0.2150E+03,  0.9843 ,G   10.2 ,  60.026 ,   Error ,  256.20 ,  256.24 ,     0:12:52
3044,  2023/05/12,11:02:26,686,  220.15 ,   5.500 , 1.1914E+03, 1.2107E+03, 0.2155E+03,  0.9840 ,G   10.3 ,  60.017 ,   Error ,  256.28 ,  256.33 ,     0:12:52
3045,  2023/05/12,11:02:26,926,  220.46 ,   5.518 , 1.1965E+03, 1.2166E+03, 0.2201E+03,  0.9835 ,G   10.4 ,  60.014 ,   Error ,  256.36 ,  256.41 ,     0:12:52
3046,  2023/05/12,11:02:27,186,  220.42 ,   5.520 , 1.1970E+03, 1.2167E+03, 0.2180E+03,  0.9838 ,G   10.3 ,  60.018 ,   Error ,  256.45 ,  256.49 ,     0:12:53
3047,  2023/05/12,11:02:27,436,  220.06 ,   5.499 , 1.1914E+03, 1.2100E+03, 0.2111E+03,  0.9847 ,G   10.0 ,  60.020 ,   Error ,  256.53 ,  256.58 ,     0:12:53
3048,  2023/05/12,11:02:27,676,  220.42 ,   5.519 , 1.1960E+03, 1.2164E+03, 0.2220E+03,  0.9832 ,G   10.5 ,  60.014 ,   Error ,  256.61 ,  256.66 ,     0:12:53
3049,  2023/05/12,11:02:27,926,  220.51 ,   5.533 , 1.2006E+03, 1.2201E+03, 0.2171E+03,  0.9840 ,G   10.3 ,  60.018 ,   Error ,  256.70 ,  256.74 ,     0:12:53
3050,  2023/05/12,11:02:28,166,  220.19 ,   5.504 , 1.1931E+03, 1.2119E+03, 0.2123E+03,  0.9845 ,G   10.1 ,  60.014 ,   Error ,  256.78 ,  256.83 ,     0:12:54
3051,  2023/05/12,11:02:28,426,  220.23 ,   5.506 , 1.1923E+03, 1.2125E+03, 0.2208E+03,  0.9833 ,G   10.5 ,  60.014 ,   Error ,  256.86 ,  256.91 ,     0:12:54
3052,  2023/05/12,11:02:28,666,  220.52 ,   5.521 , 1.1980E+03, 1.2174E+03, 0.2168E+03,  0.9840 ,G   10.3 ,  60.014 ,   Error ,  256.95 ,  256.99 ,     0:12:54
3053,  2023/05/12,11:02:28,936,  220.24 ,   5.518 , 1.1959E+03, 1.2152E+03, 0.2153E+03,  0.9842 ,G   10.2 ,  60.018 ,   Error ,  257.03 ,  257.07 ,     0:12:54
3054,  2023/05/12,11:02:29,176,  220.24 ,   5.501 , 1.1920E+03, 1.2116E+03, 0.2171E+03,  0.9838 ,G   10.3 ,  60.012 ,   Error ,  257.11 ,  257.16 ,     0:12:55
3055,  2023/05/12,11:02:29,426,  220.74 ,   5.528 , 1.2000E+03, 1.2202E+03, 0.2210E+03,  0.9835 ,G   10.4 ,  60.014 ,   Error ,  257.20 ,  257.24 ,     0:12:55
3056,  2023/05/12,11:02:29,676,  220.58 ,   5.519 , 1.1976E+03, 1.2174E+03, 0.2191E+03,  0.9837 ,G   10.4 ,  60.016 ,   Error ,  257.28 ,  257.32 ,     0:12:55
3057,  2023/05/12,11:02:29,936,  220.13 ,   5.494 , 1.1907E+03, 1.2095E+03, 0.2121E+03,  0.9845 ,G   10.1 ,  60.018 ,   Error ,  257.36 ,  257.41 ,     0:12:55
3058,  2023/05/12,11:02:30,186,  220.57 ,   5.512 , 1.1952E+03, 1.2158E+03, 0.2229E+03,  0.9831 ,G   10.6 ,  60.014 ,   Error ,  257.44 ,  257.49 ,     0:12:56
3059,  2023/05/12,11:02:30,426,  220.48 ,   5.521 , 1.1976E+03, 1.2172E+03, 0.2179E+03,  0.9839 ,G   10.3 ,  60.016 ,   Error ,  257.53 ,  257.57 ,     0:12:56
3060,  2023/05/12,11:02:30,676,  220.12 ,   5.503 , 1.1925E+03, 1.2113E+03, 0.2126E+03,  0.9845 ,G   10.1 ,  60.014 ,   Error ,  257.61 ,  257.66 ,     0:12:56
3061,  2023/05/12,11:02:30,926,  220.21 ,   5.511 , 1.1931E+03, 1.2135E+03, 0.2221E+03,  0.9831 ,G   10.5 ,  60.004 ,   Error ,  257.69 ,  257.74 ,     0:12:56
3062,  2023/05/12,11:02:31,166,  220.62 ,   5.521 , 1.1984E+03, 1.2181E+03, 0.2180E+03,  0.9839 ,G   10.3 ,  60.008 ,   Error ,  257.78 ,  257.82 ,     0:12:57
3063,  2023/05/12,11:02:31,436,  220.23 ,   5.514 , 1.1951E+03, 1.2143E+03, 0.2149E+03,  0.9842 ,G   10.2 ,  60.012 ,   Error ,  257.86 ,  257.91 ,     0:12:57
3064,  2023/05/12,11:02:31,686,  220.19 ,   5.505 , 1.1923E+03, 1.2121E+03, 0.2185E+03,  0.9836 ,G   10.4 ,  60.006 ,   Error ,  257.94 ,  257.99 ,     0:12:57
3065,  2023/05/12,11:02:31,926,  220.55 ,   5.527 , 1.1990E+03, 1.2189E+03, 0.2195E+03,  0.9836 ,G   10.4 ,  60.004 ,   Error ,  258.02 ,  258.07 ,     0:12:57
3066,  2023/05/12,11:02:32,176,  220.52 ,   5.521 , 1.1978E+03, 1.2176E+03, 0.2189E+03,  0.9837 ,G   10.4 ,  60.006 ,   Error ,  258.11 ,  258.15 ,     0:12:58
3067,  2023/05/12,11:02:32,436,  219.90 ,   5.504 , 1.1917E+03, 1.2104E+03, 0.2122E+03,  0.9845 ,G   10.1 ,  60.002 ,   Error ,  258.19 ,  258.24 ,     0:12:58
3068,  2023/05/12,11:02:32,676,  220.38 ,   5.524 , 1.1969E+03, 1.2173E+03, 0.2219E+03,  0.9832 ,G   10.5 ,  60.000 ,   Error ,  258.27 ,  258.32 ,     0:12:58
3069,  2023/05/12,11:02:32,926,  220.33 ,   5.528 , 1.1983E+03, 1.2179E+03, 0.2176E+03,  0.9839 ,G   10.3 ,  60.002 ,   Error ,  258.36 ,  258.40 ,     0:12:58
3070,  2023/05/12,11:02:33,165,  220.00 ,   5.506 , 1.1928E+03, 1.2114E+03, 0.2114E+03,  0.9847 ,G   10.1 ,  60.002 ,   Error ,  258.44 ,  258.49 ,     0:12:59
3071,  2023/05/12,11:02:33,425,  220.36 ,   5.515 , 1.1947E+03, 1.2153E+03, 0.2229E+03,  0.9830 ,G   10.6 ,  59.998 ,   Error ,  258.52 ,  258.57 ,     0:12:59
3072,  2023/05/12,11:02:33,665,  220.58 ,   5.528 , 1.1997E+03, 1.2194E+03, 0.2178E+03,  0.9839 ,G   10.3 ,  59.998 ,   Error ,  258.61 ,  258.65 ,     0:12:59
3073,  2023/05/12,11:02:33,925,  220.16 ,   5.522 , 1.1967E+03, 1.2158E+03, 0.2145E+03,  0.9843 ,G   10.2 ,  60.000 ,   Error ,  258.69 ,  258.74 ,     0:12:59
3074,  2023/05/12,11:02:34,175,  220.07 ,   5.515 , 1.1938E+03, 1.2136E+03, 0.2183E+03,  0.9837 ,G   10.4 ,  59.994 ,   Error ,  258.77 ,  258.82 ,     0:13:00
3075,  2023/05/12,11:02:34,425,  220.34 ,   5.532 , 1.1993E+03, 1.2190E+03, 0.2181E+03,  0.9839 ,G   10.3 ,  59.990 ,   Error ,  258.86 ,  258.90 ,     0:13:00
3076,  2023/05/12,11:02:34,675,  220.33 ,   5.529 , 1.1987E+03, 1.2183E+03, 0.2178E+03,  0.9839 ,G   10.3 ,  59.998 ,   Error ,  258.94 ,  258.99 ,     0:13:00
3077,  2023/05/12,11:02:34,935,  220.00 ,   5.505 , 1.1922E+03, 1.2111E+03, 0.2129E+03,  0.9844 ,G   10.1 ,  59.994 ,   Error ,  259.02 ,  259.07 ,     0:13:00
3078,  2023/05/12,11:02:35,175,  220.49 ,   5.525 , 1.1979E+03, 1.2183E+03, 0.2222E+03,  0.9832 ,G   10.5 ,  59.990 ,   Error ,  259.10 ,  259.15 ,     0:13:01
3079,  2023/05/12,11:02:35,435,  220.57 ,   5.529 , 1.1995E+03, 1.2194E+03, 0.2196E+03,  0.9837 ,G   10.4 ,  59.990 ,   Error ,  259.19 ,  259.23 ,     0:13:01
3080,  2023/05/12,11:02:35,665,  220.10 ,   5.510 , 1.1939E+03, 1.2126E+03, 0.2123E+03,  0.9846 ,G   10.1 ,  59.992 ,   Error ,  259.27 ,  259.32 ,     0:13:01
3081,  2023/05/12,11:02:35,925,  220.32 ,   5.519 , 1.1952E+03, 1.2159E+03, 0.2234E+03,  0.9830 ,G   10.6 ,  59.986 ,   Error ,  259.35 ,  259.40 ,     0:13:01
3082,  2023/05/12,11:02:36,165,  220.46 ,   5.530 , 1.1996E+03, 1.2192E+03, 0.2178E+03,  0.9839 ,G   10.3 ,  59.992 ,   Error ,  259.44 ,  259.48 ,     0:13:02
3083,  2023/05/12,11:02:36,425,  219.86 ,   5.521 , 1.1950E+03, 1.2140E+03, 0.2134E+03,  0.9844 ,G   10.1 ,  59.992 ,   Error ,  259.52 ,  259.57 ,     0:13:02
3084,  2023/05/12,11:02:36,695,  219.91 ,   5.509 , 1.1918E+03, 1.2116E+03, 0.2183E+03,  0.9836 ,G   10.4 ,  59.992 ,   Error ,  259.60 ,  259.65 ,     0:13:02
3085,  2023/05/12,11:02:36,935,  220.38 ,   5.523 , 1.1974E+03, 1.2173E+03, 0.2192E+03,  0.9837 ,G   10.4 ,  59.986 ,   Error ,  259.69 ,  259.73 ,     0:13:02
3086,  2023/05/12,11:02:37,185,  220.26 ,   5.520 , 1.1962E+03, 1.2159E+03, 0.2182E+03,  0.9838 ,G   10.3 ,  59.992 ,   Error ,  259.77 ,  259.82 ,     0:13:03
3087,  2023/05/12,11:02:37,415,  220.04 ,   5.499 , 1.1910E+03, 1.2101E+03, 0.2140E+03,  0.9842 ,G   10.2 ,  59.988 ,   Error ,  259.85 ,  259.90 ,     0:13:03
3088,  2023/05/12,11:02:37,675,  220.37 ,   5.522 , 1.1965E+03, 1.2168E+03, 0.2213E+03,  0.9833 ,G   10.5 ,  59.988 ,   Error ,  259.93 ,  259.98 ,     0:13:03
3089,  2023/05/12,11:02:37,925,  220.44 ,   5.523 , 1.1976E+03, 1.2174E+03, 0.2187E+03,  0.9837 ,G   10.3 ,  59.988 ,   Error ,  260.02 ,  260.06 ,     0:13:03
3090,  2023/05/12,11:02:38,185,  220.01 ,   5.503 , 1.1921E+03, 1.2107E+03, 0.2116E+03,  0.9846 ,G   10.1 ,  59.992 ,   Error ,  260.10 ,  260.15 ,     0:13:04
3091,  2023/05/12,11:02:38,425,  220.24 ,   5.512 , 1.1933E+03, 1.2139E+03, 0.2227E+03,  0.9830 ,G   10.6 ,  59.984 ,   Error ,  260.18 ,  260.23 ,     0:13:04
3092,  2023/05/12,11:02:38,675,  220.50 ,   5.524 , 1.1984E+03, 1.2181E+03, 0.2182E+03,  0.9838 ,G   10.3 ,  59.992 ,   Error ,  260.27 ,  260.31 ,     0:13:04
3093,  2023/05/12,11:02:38,925,  220.17 ,   5.514 , 1.1949E+03, 1.2141E+03, 0.2147E+03,  0.9842 ,G   10.2 ,  59.986 ,   Error ,  260.35 ,  260.40 ,     0:13:04
3094,  2023/05/12,11:02:39,185,  220.26 ,   5.507 , 1.1926E+03, 1.2129E+03, 0.2209E+03,  0.9833 ,G   10.5 ,  59.986 ,   Error ,  260.43 ,  260.48 ,     0:13:05
3095,  2023/05/12,11:02:39,435,  220.65 ,   5.523 , 1.1987E+03, 1.2186E+03, 0.2193E+03,  0.9837 ,G   10.4 ,  59.988 ,   Error ,  260.52 ,  260.56 ,     0:13:05
3096,  2023/05/12,11:02:39,675,  220.37 ,   5.521 , 1.1970E+03, 1.2167E+03, 0.2182E+03,  0.9838 ,G   10.3 ,  59.988 ,   Error ,  260.60 ,  260.65 ,     0:13:05
3097,  2023/05/12,11:02:39,925,  220.05 ,   5.501 , 1.1914E+03, 1.2106E+03, 0.2149E+03,  0.9841 ,G   10.2 ,  59.982 ,   Error ,  260.68 ,  260.73 ,     0:13:05
3098,  2023/05/12,11:02:40,165,  220.40 ,   5.526 , 1.1976E+03, 1.2180E+03, 0.2217E+03,  0.9833 ,G   10.5 ,  59.980 ,   Error ,  260.77 ,  260.81 ,     0:13:06
3099,  2023/05/12,11:02:40,425,  220.28 ,   5.529 , 1.1983E+03, 1.2180E+03, 0.2183E+03,  0.9838 ,G   10.3 ,  59.982 ,   Error ,  260.85 ,  260.89 ,     0:13:06
3100,  2023/05/12,11:02:40,675,  219.77 ,   5.510 , 1.1924E+03, 1.2108E+03, 0.2105E+03,  0.9848 ,G   10.0 ,  59.984 ,   Error ,  260.93 ,  260.98 ,     0:13:06
3101,  2023/05/12,11:02:40,935,  220.29 ,   5.517 , 1.1947E+03, 1.2154E+03, 0.2233E+03,  0.9830 ,G   10.6 ,  59.977 ,   Error ,  261.01 ,  261.06 ,     0:13:06
3102,  2023/05/12,11:02:41,185,  220.48 ,   5.527 , 1.1989E+03, 1.2186E+03, 0.2179E+03,  0.9839 ,G   10.3 ,  59.981 ,   Error ,  261.10 ,  261.14 ,     0:13:07
3103,  2023/05/12,11:02:41,435,  220.22 ,   5.509 , 1.1941E+03, 1.2132E+03, 0.2143E+03,  0.9843 ,G   10.2 ,  59.984 ,   Error ,  261.18 ,  261.23 ,     0:13:07
3104,  2023/05/12,11:02:41,685,  220.21 ,   5.503 , 1.1915E+03, 1.2118E+03, 0.2210E+03,  0.9832 ,G   10.5 ,  59.977 ,   Error ,  261.26 ,  261.31 ,     0:13:07
3105,  2023/05/12,11:02:41,925,  220.60 ,   5.516 , 1.1970E+03, 1.2169E+03, 0.2192E+03,  0.9836 ,G   10.4 ,  59.977 ,   Error ,  261.35 ,  261.39 ,     0:13:07
3106,  2023/05/12,11:02:42,185,  220.25 ,   5.511 , 1.1942E+03, 1.2138E+03, 0.2173E+03,  0.9838 ,G   10.3 ,  59.981 ,   Error ,  261.43 ,  261.48 ,     0:13:08
3107,  2023/05/12,11:02:42,435,  219.97 ,   5.496 , 1.1895E+03, 1.2089E+03, 0.2154E+03,  0.9840 ,G   10.3 ,  59.975 ,   Error ,  261.51 ,  261.56 ,     0:13:08
3108,  2023/05/12,11:02:42,675,  220.47 ,   5.520 , 1.1966E+03, 1.2170E+03, 0.2219E+03,  0.9832 ,G   10.5 ,  59.975 ,   Error ,  261.59 ,  261.64 ,     0:13:08
3109,  2023/05/12,11:02:42,935,  220.51 ,   5.528 , 1.1989E+03, 1.2190E+03, 0.2204E+03,  0.9835 ,G   10.4 ,  59.977 ,   Error ,  261.68 ,  261.72 ,     0:13:08
3110,  2023/05/12,11:02:43,175,  220.06 ,   5.507 , 1.1930E+03, 1.2118E+03, 0.2128E+03,  0.9845 ,G   10.1 ,  59.977 ,   Error ,  261.76 ,  261.81 ,     0:13:09
3111,  2023/05/12,11:02:43,415,  220.60 ,   5.517 , 1.1960E+03, 1.2170E+03, 0.2250E+03,  0.9828 ,G   10.7 ,  59.972 ,   Error ,  261.84 ,  261.89 ,     0:13:09
3112,  2023/05/12,11:02:43,675,  220.70 ,   5.523 , 1.1989E+03, 1.2189E+03, 0.2198E+03,  0.9836 ,G   10.4 ,  59.977 ,   Error ,  261.93 ,  261.97 ,     0:13:09
3113,  2023/05/12,11:02:43,925,  220.31 ,   5.509 , 1.1945E+03, 1.2136E+03, 0.2148E+03,  0.9842 ,G   10.2 ,  59.975 ,   Error ,  262.01 ,  262.06 ,     0:13:09
3114,  2023/05/12,11:02:44,185,  220.22 ,   5.509 , 1.1928E+03, 1.2133E+03, 0.2218E+03,  0.9831 ,G   10.5 ,  59.970 ,   Error ,  262.09 ,  262.14 ,     0:13:10
3115,  2023/05/12,11:02:44,435,  220.37 ,   5.527 , 1.1983E+03, 1.2180E+03, 0.2182E+03,  0.9838 ,G   10.3 ,  59.970 ,   Error ,  262.18 ,  262.22 ,     0:13:10
3116,  2023/05/12,11:02:44,675,  220.12 ,   5.521 , 1.1947E+03, 1.2153E+03, 0.2227E+03,  0.9831 ,G   10.6 ,  59.975 ,   Error ,  262.26 ,  262.31 ,     0:13:10
3117,  2023/05/12,11:02:44,915,  220.30 ,   5.534 , 1.1994E+03, 1.2192E+03, 0.2184E+03,  0.9838 ,G   10.3 ,  59.972 ,   Error ,  262.34 ,  262.39 ,     0:13:10
3118,  2023/05/12,11:02:45,185,  220.36 ,   5.525 , 1.1972E+03, 1.2174E+03, 0.2209E+03,  0.9834 ,G   10.5 ,  59.970 ,   Error ,  262.43 ,  262.47 ,     0:13:11
3119,  2023/05/12,11:02:45,435,  220.27 ,   5.509 , 1.1929E+03, 1.2135E+03, 0.2227E+03,  0.9830 ,G   10.6 ,  59.975 ,   Error ,  262.51 ,  262.56 ,     0:13:11
3120,  2023/05/12,11:02:45,675,  220.45 ,   5.523 , 1.1977E+03, 1.2176E+03, 0.2191E+03,  0.9837 ,G   10.4 ,  59.972 ,   Error ,  262.59 ,  262.64 ,     0:13:11
